Score,Word
0.25897717475891113,頂規
0.19034893810749054,原先
0.15517756342887878,細部
0.14774273335933685,日常
0.13622595369815826,多餘
0.11502396315336227,多工
0.10512394458055496,市售
0.10216429084539413,可用
0.07762804627418518,個別
0.07508086413145065,前置
0.06660768389701843,大致
0.0653187483549118,舊有
0.05506514012813568,同級
0.04169968515634537,慢速
0.033932335674762726,科幻
0.03334583342075348,雙待
-0.005622138734906912,純粹
-0.009282635524868965,可調式
-0.018990276381373405,新一
-0.020609175786376,劣質
-0.03203326836228371,直立式
-0.035649411380290985,一樣式
-0.05176032334566116,必備
-0.05562852695584297,長足
-0.07163962721824646,最佳
-0.09084798395633698,獨門
-0.10800165683031082,不折不扣
-0.17168323695659637,獨家
