Post Title,Link
['玩了同學的ROG Phone 5s後 有點回不去了'],https://www.mobile01.com/topicdetail.php?f=588&t=6608379
['POCO F4 GT與ROG Phone 5s抉擇'],https://www.mobile01.com/topicdetail.php?f=1558&t=6593459
['ROG Phone 5s特規版 中華電信獨家開賣'],https://www.mobile01.com/topicdetail.php?f=588&t=6523778
['ROG PHONE 5S 螢幕無法旋轉'],https://www.mobile01.com/topicdetail.php?f=588&t=6493371
['ROG PHONE 5S觸控問題'],https://www.mobile01.com/topicdetail.php?f=588&t=6452779
['ROG PHONE 5s 桌面橫向顯示'],https://www.mobile01.com/topicdetail.php?f=588&t=6451989
['Rog Phone 5s預購與到貨集中討論樓'],https://www.mobile01.com/topicdetail.php?f=588&t=6437246
