0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2017 年 8 月
推出日期,約 2017 年 9 月
價格,"約 HK$3,998更新日期：2019-01-29"
網絡系統,GSM/GPRS/EDGE: 850/900/1800/1900MHz WCDMA/HSPA: 850/900/1900/2100MHz TD-SCDMA: 1900/2000MHz LTE FDD: 850/900/1800/2100/2600MHz TD-LTE: 1900/2300/2600MHz
Sim 咭情況,單 SIM (nano)
操作系統,Android
中央處理器,Snapdragon 835 八核 CPU
圖像處理器,Adreno 540
操作系統及版本,Android 8.0
機身顏色,黑、銀、海藍、霞粉
尺寸,129 x 64 x 9.3 mm
重量,140 gram
操控,輕觸式
電池種類,2700 mAh
可更換電池,不支援
通話時間,15 小時
備用時間,630 小時
RAM 容量,4GB
ROM 容量,32GB
可擴充記憶,microSDXC
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.6 吋
螢幕類別,IPS
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1900 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,8X
視像鏡頭,800 萬像素
閃光燈,LED
相機功能,motion Eye 相機支援 960 fps 慢速影片拍攝 前相機為 18mm 廣角鏡頭
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AAC/HE-AAC/AMR/AWB/MIDI/MP2/MP3/OGG VORBIS/PCM/APE/WMA/FLAC/
短片播放格式,HEVC/H264/H263/MP4/MP2/WMV9/VC1/VP8/VP9
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V4.2 / A2DP/LDAC 無線傳輸技術
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 b/g/n/ac
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,防水 (IP65/68)
