0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2019 年 2 月
推出日期,約 2019 年 3 月
價格,"約 HK$1,599更新日期：2020-05-12"
網絡系統,"GSM GPRS/EDGE (2G) Bands 850/900/1800/1900 / UMTS HSPA+ (3G) Bands 1, 2, 5, 8 / LTE (4G) 1, 2, 3, 5, 7, 8, 20, 38"
操作系統,Android
中央處理器,Mediatek MT6762
操作系統及版本,Android 8
機身顏色,銀、金、黑
尺寸,154 x 72 x 8.9 mm
重量,156 gram
操控,輕觸式
電池種類,3300 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,3GB
ROM 容量,32GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.7 吋
螢幕類別,TFT
螢幕解像度,1570 X 720
螢幕備註,18:9 比例
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,4X
視像鏡頭,800 萬像素
閃光燈,LED
相機功能,後置相機 (1) 解像度 13MP 尺寸 1/3.0 像素尺寸 1.12μm 光圈 F2.2 視野 80° 廣角 後置相機 (2) 解像度 2MP 尺寸 1/5.0 像素尺寸 1.75μm 光圈 F2.4 視野
短片拍攝,mp4
短片解像度,FHD
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"AAC (AAC-LC, AAC+, eAAC+, AAC-ELD), ALAC, AMR-NB, AMR-WB, FLAC, MIDI, MP3, PCM, Opus, Vorbis, WMA"
短片播放格式,"MPEG-4 Video, H.263, H.264, H.265, VP8, VP9"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi IEEE 802.11a/b/g/n(2.4GHz)
gps 功能,A-GNSS (GPS + GLONASS)
電腦連線,USB Type-C
視頻輸出,不詳
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
