0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2012 年 8 月
推出日期,約 2012 年 8 月
價格,"約 HK$3,698更新日期：2013-03-20"
網絡系統,LTE Band 1、3、5、7、20 UMTS HSPA+ 850、900、2100 •GSM GPRS/EDGE 850、900、1800、1900
操作系統,Android
中央處理器,1.5GHz dual-core
操作系統及版本,Android OS 4.0.4
機身顏色,桃紅色、黑色及白色
尺寸,129.0 x 65.0 x 10.7 mm
重量,120 gram
操控,輕觸式
電池種類,鋰電池 (1700mAh)
可更換電池,不詳
通話時間,7 小時 30 分鐘 (2G) / 8 小時 30 分鐘 (3G
備用時間,450 小時 (2G) / 420小時 (3G)
RAM 容量,"8GB storage, 1GB RAM"
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.3 吋
螢幕類別,TFT
螢幕解像度,1280x720
螢幕備註,輕觸式
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,VGA
閃光燈,支援
相機功能,•HD 影片錄製 •Exmor R™ 行動影像傳感器技術 •臉部追蹤偵測和微笑偵測 •絕佳的自動模式 •「相簿」應用程式
短片拍攝,1080p@30fps
短片解像度,1920 X 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、3GPP、MP4、SMF、WAV、OTA、Ogg
短片播放格式,3GPP、MP4、MKV、AVI、XVID、MOV
收音機,Stereo FM收音機
串流播放格式,支援
聲控功能,Google Talk 應用程式
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v4.0、A2DP
紅外線支援,不支援
流動數據,LTE、 HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,GPS、AGPS
電腦連線,USB High speed 2.0
視頻輸出,DLNA Certified、M
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
參考網址,http://www.sonymobile.com/global-zh/products/phones/xperia-v/specifications/
備註,防塵防水 (IP55 / IP57)、NFC
