0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2020 年 2 月
推出日期,約 2019 年 5 月
價格,"約 HK$2,599更新日期：2020-05-24"
網絡系統,2G GSM GPRS/EDGE (頻段 850、900、1800、1900) 3G UMTS HSPA+ (頻段 1、4、5、8) 4G Cat11、Cat5 (頻段 1、3、4、5、7、8、12、20、28、38、39、40、41M)
Sim 咭情況,雙咭雙待 (SIM 2 支援 Micro SD 擴充)
操作系統,Android
中央處理器,Snapdragon 665
圖像處理器,Adreno 610
操作系統及版本,Android 10
機身顏色,薄荷色、藍色、黑色
尺寸,157 x 69 x 8.2 mm
重量,151 gram
操控,輕觸式
電池種類,3600 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,4GB
ROM 容量,128GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.0 吋
螢幕類別,OLED
螢幕解像度,2520 X 1080
螢幕備註,21:9
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 1200像素
自動對焦,支援
光學防震,不支援
光學變焦,2 X
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,LED 閃光燈
相機功能,後置相機 (1) 解像度 12MP 尺寸 1/2.8 吋 Exmor RS™ for mobile 感應器 光圈 F2.0 焦距 26 毫米 視野 77° 後置相機 (2) 遠攝鏡頭/縮放 解像度 8MP 尺寸 1/4 吋 光圈 F2.4 焦距 52 毫米 視野 45° 後置相機 (3) 超廣角 解像度 8MP 尺寸 1/4 吋 光圈 F2.2 焦距 16 毫米 視野 120°
短片拍攝,MP4
短片解像度,4K@30fps
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,JPEG、GIF、PNG、BMP、WebP、WBMP、HEIF、DNG、CR2、NEF、NRW、ARW、RW2、ORF、RAF、PEF、SRW
短片播放格式,H.263、H.264、H.265、MPEG-4 影片、AV1、VP8、VP9
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.0
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 a/b/g/n/ac
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
參考網址,https://www.sony.com.hk/zh/electronics/smartphones/xperia-10m2/specifications
備註,支援 IP65/68 防水、支援 LDAC
