0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2013 年 5 月
推出日期,約 2013 年 5 月
價格,"約 HK$1,398更新日期：2015-11-09"
網絡系統,UMTS HSPA 900 (Band VIII)、2100 (Band I) GSM 900 / GSM 1800 / GSM 1900
操作系統,Android
中央處理器,四核 1.2GHz
圖像處理器,PowerVR SGX544
操作系統及版本,Android 4.2
機身顏色,白、黑
尺寸,141.5 x 74.15 x 8.88 mm
重量,153 gram
操控,迴轉儀、加速度感測器、接近感測器、環境光線感測器
電池種類,2390 mAh
可更換電池,不支援
通話時間,最高 10 小時 3 分鐘
備用時間,最高 588 小時
RAM 容量,1GB RAM
ROM 容量,4GB ROM
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,SLCD
螢幕解像度,540 X 960
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,130 萬像
閃光燈,支援
相機功能,自拍功能 視訊電話使用的前方相機 HD 高畫質影片錄製中 (1080p) 觸控對焦 臉部追蹤偵測 全景攝影 Exmor R 行動影像感應器技術
短片拍攝,mp4
短片解像度,1280 X 720
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,aac、.amr、.ogg、.m4a、.mid、.mp3、.wav、.wma (Windows Media Audio 9)
短片播放格式,.3gp、.3g2、.mp4、.wmv (Windows Media Video 9)、.avi (MP4 ASP 和 MP3)
收音機,不支援
串流播放格式,支援
聲控功能,Google Talk
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V4.0 aptX
紅外線支援,不支援
流動數據,雙卡雙待: SIM卡槽 1 支援HSPA/WCDMA/GSM/GPRS/EDGE，SIM卡槽 2 支援GSM/GPRS。
wifi 功能,IEEE 802.11 /b/g/n
gps 功能,支援
電腦連線,micro-USB 2.0
視頻輸出,DLNA、 MHL、供作 USB
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
參考網址,http://www.sonymobile.com/global-zh/products/phones/xperia-c/specifications/#tabs
