0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2014 年 9 月
推出日期,約 2014 年 9 月
價格,"約 HK$2,900更新日期：2016-01-11"
網絡系統,不詳
操作系統,Android
中央處理器,Qualcomm Snapdragon 801 四核 2.5 GHz
操作系統及版本,Android 4.4.2
機身顏色,黑、白、橙、綠
尺寸,127.3 x 64.9 x 8.64 mm
重量,129 gram
操控,輕觸式
電池種類,2600 mAh
可更換電池,不支援
通話時間,最長可達 14 小時
備用時間,最長可達 920 小時
RAM 容量,2GB RAM
ROM 容量,16GB ROM
可擴充記憶,"rs-mmc, microsd"
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.6 吋
螢幕類別,IPS
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,2070 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,220 萬像素
閃光燈,-
短片拍攝,mp4
短片解像度,4K
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"3GPP, MP4, ADTS, AMR, DSF, DSDIFF, FLAC, Matroska, SMF, XMF, Mobile XMF, OTA, RTTTL, RTX, iMelody, MP3, WAV, OGG, ASF"
短片播放格式,"3GPP, MP4, AMR"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Sore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,IEEE 802.11 ac/b/g/n
gps 功能,"A-GPS, GLONASS"
電腦連線,usb 2.0
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
參考網址,http://www.sonymobile.com/hk/products/phones/xperia-z3-compact/specifications/#tabs
