0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2014 年 1 月
推出日期,約 2014 年 1 月
價格,"約 HK$2,698更新日期：2015-11-09"
網絡系統,LTE 800/900/1800/2100/2600 / HSDPA UMTS 900 2100 GSM 850 900 1800 1900
操作系統,Android
中央處理器,2.2 GHz Qualcomm Snapdragon 800 四核心處理器
圖像處理器,Adreno 330
操作系統及版本,Android 4.3
機身顏色,黑、白、桃紅、黃
尺寸,127 x 64.9 x 9.5 mm
重量,135 gram
操控,輕觸式
電池種類,2300 mAh 內建式鋰電池
可更換電池,不支援
通話時間,3G 長達 18 小時
備用時間,3G 長達 600 小時
RAM 容量,2GB RAM
ROM 容量,16GB ROM
可擴充記憶,microsd
最大支援記憶體,64GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.3 吋
螢幕類別,TRILUMINOS TFT LCD
螢幕解像度,1280 X 720
螢幕備註,輕觸式
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,2070 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,1 X
數碼變焦,8X
視像鏡頭,200 萬像素前置鏡頭
閃光燈,LED
相機功能,2 秒內 61 張相片連拍、AR Effect、3 X Clear Image Zoom、HDR 相片及影片、臉部偵測、Geotagging、FHD 錄影、主體追蹤、防手震、相片特效、場景辨識、微笑快門、一掃全景、觸控對焦
短片拍攝,3GPP、MP4
短片解像度,1920 x 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,立體聲 FM 收音機
串流播放格式,支援
聲控功能,支援
來電提示,震動提示、來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.0、A2DP
紅外線支援,不支援
流動數據,LTE、HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac
gps 功能,GPS、AGPS
電腦連線,USB 2.0
視頻輸出,DLNA
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
參考網址,http://www.sonymobile.com/global-en/products/phones/xperia-z1-compact/specifications/#tabs
備註,防水 (IP55 及·IP58) 防塵 (IP55)
