0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2013 年 5 月
推出日期,約 2013 年 5 月
價格,"約 HK$3,998更新日期：2013-10-29"
網絡系統,LTE 800/900/1800/2100/2600 / HSDPA UMTS 900 2100 GSM 850 900 1800 1900
操作系統,Android
中央處理器,Snapdragon S4 Pro 四核 1.5GHz CPU
操作系統及版本,Android OS 4.1
機身顏色,黑色及白色
尺寸,"131,3 x 67.3 x 10.5 mm"
重量,138 gram
操控,輕觸式
電池種類,2300 mAh
可更換電池,不詳
通話時間,最長 13 小時
備用時間,最長 450 小時
RAM 容量,8 GB 、2GB RAM
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.6 吋
螢幕類別,TFT
螢幕解像度,1280 X 720
螢幕備註,輕觸式
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,16X
視像鏡頭,200 萬畫素
閃光燈,閃光燈/脈波 LED 以及照相補光燈
相機功能,適用於相片/影片的 HDR、臉部追蹤偵測、座標標示功能、數位防手震、快速啟動、防紅眼、場景辨識、自拍計時器、傳送到網站、微笑偵側、Sony Exmor RS 行動影像感應器技術、全景攝影、觸控對
短片拍攝,1080p@30fps
短片解像度,1920x1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、AAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV、Xvid
收音機,Stereo FM收音機
串流播放格式,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,"Bluetooth 4.0 無線技術, 藍牙立體聲 (A2DP)"
紅外線支援,不支援
流動數據,LTE、 HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,GPS、AGPS
電腦連線,microUSB 2.0
視頻輸出,透過 MHL 的 HDMI 支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
參考網址,http://www.sonymobile.com/global-zh/products/phones/xperia-zr/specifications/#tabs
備註,Reality Display 螢幕搭載 Mobile BRAVIA Engine 2 技術OptiContrast 與 Direct Touch 屏幕 Exmor R 雙高感光元件生活防水及生活防塵OmniBalance 全平衡設計耐用玻璃面板NFC (近距離無線通訊)
