0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2013 年 3 月
推出日期,約 2013 年 3 月
價格,"約 HK$3,398更新日期：2013-04-16"
網絡系統,LTE Band 1、3、5、6、8、20 UMTS HSPA+ 850、900、2100 •GSM GPRS/EDGE 850、900、1800、1900
操作系統,Android
中央處理器,Qualcomm Snapdragon S4 MSM8960Pro 雙核心 1.7GHz CPU
操作系統及版本,Android 4.1
機身顏色,黑、白、紅
尺寸,130.6 x 67.1 x 9.98 mm
重量,155 gram
操控,輕觸式
電池種類,2370mAh
可更換電池,不詳
通話時間,18 小時 53 分
備用時間,734 小時
RAM 容量,1GB RAM / 8 GB ROM
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.6 吋
螢幕類別,TFT with Sony Mobile BRAVIA Eng
螢幕解像度,1280 X 720
螢幕備註,手套觸控模式
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,不支援
數碼變焦,16X
視像鏡頭,VGA
閃光燈,LED
相機功能,場景辨識、臉部追蹤偵測以及微笑偵測 HDR 相片技術 全景攝影 閃光燈 - 脈波 LED 以及照相補光燈 絕佳的自動模式
短片拍攝,mp4
短片解像度,1920 X 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、AVI、3GPP、MP4、MKV、MPEG-TS、SMF、WAV、Ogg vorbis、FLAC
短片播放格式,3GPP、MP4、MKV、MPEG2-TS、MPEG-4、WEBM
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,Bluetooth 4.0 無線技術
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 b/g/n
gps 功能,AGPS、GLONASS
電腦連線,"Micro USB support, USB charging"
視頻輸出,DLNA Certified、M
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
參考網址,http://www.sonymobile.com/global-zh/products/phones/xperia-sp/specifications/#tabs
