0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2021 年 4 月
推出日期,約 2021 年 5 月
價格,"約 HK$3,499更新日期：2021-06-30"
網絡系統,2G 頻段：850、900、1800、1900 3G 頻段：2100 (頻段 1)、1700 (頻段 4)、850 (頻段 5)、900 (頻段 8) 4G 頻段：1、3、4、5、7、8、20、28、38、39、40、41 5G 頻段：n1、n3、n7、n8、n28、n77、n78
Sim 咭情況,雙咭雙待 (5G + 4G)
操作系統,Android
中央處理器,Snapdragon 690
圖像處理器,Adreno 619L
操作系統及版本,Android 11
機身顏色,粉紅、藍、白、黑
尺寸,154 x 68 x 8.3 mm
重量,169 gram
操控,輕觸式
電池種類,4500 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB
ROM 容量,128GB
可擴充記憶,micro SD
最大支援記憶體,1TB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6 吋
螢幕類別,OLED
螢幕解像度,2520 x 1080
螢幕備註,21:9
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 1200像素
自動對焦,支援
光學防震,不支援
光學變焦,2 X
數碼變焦,10X
視像鏡頭,800 萬像素
閃光燈,LED 閃光燈
相機功能,後置攝影機 (1) 解像度 12MP 尺寸 1/2.8 吋 Exmor R™ for mobile 感測器 光圈 F1.8 焦距 27 毫米 視野 75° 後置攝影機 (2) 解像度 8MP 尺寸 1/4 吋 光圈 F2.4 焦距 54 毫米 視野 45° 後置攝影機 (3) 解像度 8MP 尺寸 1/4 吋 光圈 F2.2 焦距 16 毫米 視野 120° 相機功能 最高可達 10 FPS 的自動曝光、LED、閃光燈、補光燈、攝影燈、10 倍混合變焦 (根據廣角相機 27 毫米鏡頭)、HDR (高動態範圍) 相片、高級自動、手動模式、QR Code 掃描器、創意效果、夜間模式、全景相片、背景模糊效果 影像拍攝格式 JPEG (.jpg) 錄製影片 4K 影片錄影、SteadyShot™ 光學防震功能、慢動作拍攝 (720p 120 FPS) 影片拍攝格式 .mp4 (H.264、H.265) 前置攝影機 (1) 解像度 8MP 尺寸 1/4 吋 光圈 F2.0 視野 78° 功能 HDR (高動態範圍) 相片、SteadyShot™、美顏自拍、顯示屏閃光燈、手勢、微笑快門、手動模式
短片拍攝,MP4
短片解像度,4K (24fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,H.263、H.264、H.265、MPEG-4 影片、AV1、VP8、VP9
收音機,不詳
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.1
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,IEEE802.11a/b/g/n(2.4GHz)/n(5GHz
gps 功能,A-GPS、A-Glonass、北斗衛星導航系統、伽利略定位系統、QZSS
電腦連線,USB 3.1 Gen1
視頻輸出,Google Cast
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,IP68 防水
