0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2015 年 5 月
推出日期,約 2015 年 6 月
價格,"約 HK$2,398更新日期：2015-08-01"
網絡系統,2G GSM：850/900/1800/1900 3G WCDMA：850/900/2100 4G TDD LTE：B40 4G FDD LTE：B3/B7
操作系統,Android
中央處理器,八核 1.7 GHz CPU
圖像處理器,Mali-T760MP2
操作系統及版本,Android 5.0
機身顏色,黑、白、綠
尺寸,150.3 x 77.4 x 7.9 mm mm
重量,147 gram
操控,輕觸式
電池種類,2600 mAh
可更換電池,不支援
通話時間,最長 12 小時 47 分
備用時間,備用時間 687 小時
RAM 容量,2GB
ROM 容量,16GB
可擴充記憶,microsd
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,1920 X 1080
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,4X
視像鏡頭,500 萬像素
閃光燈,LED 閃光燈
相機功能,前置鏡頭設有 LED 補光燈
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3、acc、amr、ogg、m4a、mid、wma、flac、ape、aac、wav
短片播放格式,HEVC/H264/H263/MP4/MP2/WMV9/VC1/VP8/VP9
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V4.0
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,IEEE 802.11 b/g/n
gps 功能,"GPS, A-GPS,"
電腦連線,usb 2.0
視頻輸出,Mirror Cast
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
參考網址,http://www.sonymobile.com/global-en/products/phones/xperia-c4/specifications/#green
