0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2013 年 1 月
推出日期,約 2013 年 1 月
網絡系統,LTE 2100/1800/850/2600/800 / HSDPA / UMTS / GSM 850 / GSM 900 /
操作系統,Android
中央處理器,Snapdragon S4 Pro 四核 1.5GHz CPU
操作系統及版本,Android OS 4.1
機身顏色,黑色及白色
尺寸,131.6 x 69.3 x 9.8 mm
重量,151 gram
操控,輕觸式
電池種類,鋰電池 (2330mAh)
可更換電池,不詳
通話時間,最高 10 小時
備用時間,最高 500 小時
RAM 容量,2GB RAM / 16GB ROM
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,64GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,TFT
螢幕解像度,1920 x 1080
螢幕備註,輕觸式
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,不支援
數碼變焦,16X
視像鏡頭,支援
閃光燈,支援
相機功能,閃光燈/脈波 LED 以及照相補光燈 臉部追蹤偵測 座標標示功能 數位防手震 防紅眼 場景辨識 倒數計時器 傳送到網站 Sony Exmor™ R for mobile CMOS 感測器 全景攝影 觸控對焦 200 萬畫素，1080p，
短片拍攝,mp4
短片解像度,1920 X 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、AAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV、Xvid
收音機,Stereo FM收音機
串流播放格式,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v3.0、A2DP
紅外線支援,不支援
流動數據,LTE、 HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,GPS、AGPS
電腦連線,microUSB 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
參考網址,http://www.sonymobile.com/global-zh/products/phones/xperia-zl/specifications/#tabs
