0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2014 年 7 月
推出日期,約 2014 年 8 月
不同版本,雙咭版 $24984G 版 $2698
價格,"約 HK$2,498更新日期：2015-09-29"
網絡系統,LTE 1800 / 2100 / 2600 / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統,Android
中央處理器,Qualcomm MSM8926 四核心 1.2 GHz CPU
圖像處理器,Adreno 305
操作系統及版本,Android 4.4
機身顏色,黑、白、綠
尺寸,156 x 78.5 x 7.6 mm
重量,150 gram
操控,輕觸式
電池種類,2550 mah
可更換電池,不支援
通話時間,最長 24 小時
備用時間,最長 1071 小時
RAM 容量,1GB RAM
ROM 容量,8GB ROM
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,TFT
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,16X
視像鏡頭,500 萬像素
閃光燈,LED
相機功能,自拍鏡頭設 LED 補光燈
短片拍攝,mp4
短片解像度,1920 X1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AAC、AMR-NB、AMR-WB、FLAC、MIDI、MP3、PCM、Vorbis、WMA
短片播放格式,3GPP、MP4、M4V、AVI、XVID、WEBM
收音機,Stereo FM 收音機
串流播放格式,支援
聲控功能,不支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V4.0 / A2DP
紅外線支援,支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 b/g/n
gps 功能,GPS、A-GPS、GLONASS
電腦連線,usb 2.0
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
參考網址,http://www.sonymobile.com/hk/products/phones/xperia-c3/specifications/#tabs
備註,還設有雙咭雙待版本 (SIM 1 3G SIM 2 2G)
