0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2015 年 9 月
推出日期,約 2015 年 10 月
價格,"約 HK$3,580更新日期：2016-01-11"
網絡系統,4G FDD LTE：B3 /B7 /B8 4G TD LTE：B40 3G WCDMA：850/900/2100 GSM/GPRS/EDGE: 850/900/1800/1900MHz
操作系統,Android
中央處理器,Snapdragon 810 八核 CPU
圖像處理器,Adreno 430
機身顏色,黑、白、黃、紅
尺寸,127 x 65 x 8.9 mm
重量,138 gram
操控,輕觸式
電池種類,2700 mAh
可更換電池,不支援
通話時間,14 小時
備用時間,650 小時
RAM 容量,2GB
ROM 容量,32GB
可擴充記憶,microsd
最大支援記憶體,200GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.6 吋
螢幕類別,IPS
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,2300 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,8X
視像鏡頭,500 萬像素
閃光燈,LED
相機功能,支援最高 0.03 秒 Hybrid Auto Focus 功能
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AAC/HE-AAC/AMR/AWB/MIDI/MP2/MP3/OGG VORBIS/PCM/APE/WMA/FLAC/
短片播放格式,HEVC/H264/H263/MP4/MP2/WMV9/VC1/VP8/VP9
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V4.1 / A2DP/LDAC 無線傳輸技術
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 b/g/n/ac
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,usb 2.0
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,支援 IP68 防水規格
