0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2018 年 8 月
推出日期,約 2018 年 8 月
價格,"約 HK$2,080更新日期：2020-05-12"
網絡系統,GSM/GPRS/EDGE: 850/900/1800/1900MHz WCDMA/HSPA: 850/900/1900/2100MHz TD-SCDMA: 1900/2000MHz LTE FDD: 850/900/1800/2100/2600MHz TD-LTE: 1900/2300/2600MHz
Sim 咭情況,雙 SIM 咭 (nano)
操作系統,Android
中央處理器,Snapdragon 630
操作系統及版本,Android 8.0
機身顏色,銀、黑、綠、金色
尺寸,175 x 75 x 9.5 mm
重量,204 gram
操控,輕觸式
電池種類,3580 mAh
可更換電池,不支援
通話時間,3G 長達 11 小時
備用時間,最長 630 小時
RAM 容量,6GB RAM
ROM 容量,64GB eMMC
可擴充記憶,Micro SD
最大支援記憶體,200GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6 吋
螢幕類別,IPS
螢幕解像度,2160 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,2300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,支援
相機功能,1/2.3 吋 Exmor RS™ for mobile 影像感應器 84° F2.0 廣角鏡頭 前相機為 800 萬像素 120 度超廣角
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3、acc、amr、ogg、m4a、mid、wma、flac、ape、aac、wav
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,"v5.0, A2DP, LE, apt-X,LDAC"
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 a/b/g/n
gps 功能,GPS、A-GPS、GLONASS
電腦連線,usb 2.0
視頻輸出,Google Cast
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
