0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2022 年 5 月
推出日期,約 2022 年 5 月
網絡系統,5G：支援 NSA + SA 5G：n1 / 3 / 5 / 7 / 8 / 20 / 28 / 38 / 40 / 41 / 77 / 78 4G：LTE FDD：頻段 1 / 2 / 3 / 4 / 5 / 7 / 8 / 12 / 17 / 18 / 19 / 20 / 26 / 28 4G：LTE TDD：頻段 38 / 40 / 41 3G：WCDMA：頻段 1 / 2 / 4 / 5 / 6 / 8 / 19 2G：GSM：頻段 2 / 3 / 5 / 8
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,MIUI 13
中央處理器,Snapdragon 8 Gen 1
圖像處理器,Adreno 670
操作系統及版本,Android 11
機身顏色,"隱士黑,星爵銀,破曉黃"
尺寸,162.5 X 76.7 X 8.5 mm
重量,210 gram
操控,輕觸式
電池種類,4700 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,12GB RAM
ROM 容量,256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.67 吋
螢幕類別,AMOLED
螢幕解像度,2400 X 1080
螢幕備註,120Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 6400 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,10X
視像鏡頭,2000 萬像素
閃光燈,支援
相機功能,"6,400 萬像素主鏡頭 感應器型號：IMX686 感應器尺寸：1/1.73 吋 像素大小：0.8μm；1.6μm（四合一） 光圈：ƒ/1.9 AF 模式：PDAF 800 萬像素超廣角鏡頭 光圈：ƒ/2.2 FOV：120° 200 萬像素微距鏡頸 光圈：ƒ/2.4 後置鏡頭拍攝功能 夜間模式 相片複製"
短片拍攝,MP4
短片解像度,4K (60 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 5.2
紅外線支援,支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac/6
gps 功能,GPS：L1+L5 | GLONASS：G1 | Galileo：E1+E5a | 北斗：B1I+B1C+B2a
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,有線 120W 快速充電、CyberEngine 超寬頻 X 軸線性馬達、LiquidCool 散熱技術 3.0
