0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2022 年 4 月
推出日期,約 2022 年 4 月
價格,"約 HK$1,999更新日期：2022-04-27"
網絡系統,2G: GSM: 850 900 1800 1900MHz 3G: WCDMA:1/2/4/5/8 4G: LTE FDD:1/2/3/4/5/7/8/12/13/17/20/26/28/32/66 4G: LTE TDD:38/40/41 5G: n1/3/5/7/8/20/28/38/40/41/66/77/78
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,MIUI 13
中央處理器,MediaTek Dimensity 810
圖像處理器,ARM Mali-G57
操作系統及版本,Android 11
機身顏色,午夜黑、暮光藍、星砂藍
尺寸,163.56 X 75.78 X 8.75 mm
重量,195 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不詳
通話時間,不詳
備用時間,不詳
RAM 容量,6GB
ROM 容量,128GB
可擴充記憶,MicroSD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.6 吋
螢幕類別,TFT
螢幕解像度,2400 X 1080
螢幕備註,90Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 5000 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,10
視像鏡頭,1300 萬像素
閃光燈,MED
相機功能,"5,000萬像素主鏡頭 800萬像素超廣角鏡頭 200萬像素微距鏡頭"
短片拍攝,mp4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,-
短片播放格式,-
收音機,-
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google PlayStore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.1
紅外線支援,支援
流動數據,"5G, LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,2.4GHz Wi-Fi/5GHz Wi-Fi
gps 功能,PS: L1 ｜Galileo: E1 | GLONASS: G1 | Compass: B1I
電腦連線,USB C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
