0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2022 年 3 月
推出日期,約 2022 年 4 月
價格,"約 HK$1,099更新日期：2022-03-31"
網絡系統,2G：GSM：850 900 1800 1900MHz 3G：WCDMA：1/2/4/5/8 4G：LTE FDD：1/2/3/4/5/7/8/20/28 4G：LTE TDD：38/40/41 (B41 2535–2655MHz)
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,MIUI 13
中央處理器,Snapdragon 680
圖像處理器,Adreno 610
操作系統及版本,Android 11
機身顏色,石墨灰、薄荷綠、海洋藍
尺寸,169.59 x 76.56 x 8.29 mm
重量,190 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,4GB RAM
ROM 容量,64GB ROM
可擴充記憶,micro SD
最大支援記憶體,1TB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.71 吋
螢幕類別,TFT
螢幕解像度,1650 X 720
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 5000 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,支援
相機功能,"5,000 萬像素主鏡頭 f/1.8 4 合 1 像素合併 200 萬像素景深鏡頭 f/2.4 後置鏡頭影片拍攝 1080p | 1920x1080，30 fps 720p | 1280x720，30 fps"
短片拍攝,MP4
短片解像度,FHD
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.0
紅外線支援,支援
流動數據,"4G、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 b/g/n
gps 功能,GPS | AGPS | GLONASS | 北斗 | Galileo
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,18W 快充 (包裝盒隨附 10W 充電器)
