0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,ASUS
發表日期,約 2019 年 3 月
推出日期,約 2019 年 3 月
價格,"約 HK$2,498更新日期：2020-05-26"
網絡系統,GSM 850/900/1800/1900 WCDMA 1/2/4/5/6/8/19 FDD 1/2/3/4/5/7/8/12/17/18/19/28 TDD 38/41(2545 ~2655MHz)
Sim 咭情況,雙咭雙待，SIM 咭槽可作 Micro SD 槽使用
操作系統,Android
操作介面,Zen UI 4.0
中央處理器,Snapdragon 660
圖像處理器,Adreno 512
操作系統及版本,Android 8
機身顏色,流星鈦、極光藍
尺寸,157.9 x 75.5 x 8.5 mm
重量,175 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,3G 最長可達 40 小時
備用時間,3G 最長可達 650 小時
RAM 容量,4GB RAM
ROM 容量,128GB eMCP
可擴充記憶,Micro SD
最大支援記憶體,2TB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.3 吋
螢幕類別,LCD
螢幕解像度,2280 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 1200 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1300 萬像素
閃光燈,雙色 LED
相機功能,後鏡頭 (主) Sony® IMX486 1200 萬像素感光元件 F1.8 光圈 低光源環境提升 1.9 倍感光 (與 ZenFone Max Pro (ZB602KL) 相比) 27 公釐焦距 (35 公釐相機等效焦距) 6P 鏡片模組 0.03 秒相位對焦 LED 補光燈 AI 攝影: 13 種 AI 場景偵測類型: 人、食物、狗、貓、日落、天空、綠地、海洋、花、植物、雪、舞台、文字 * AI 場景偵測功能預計於 2019 年第一季上線。 相機模式: 自動 美顏 人像景深 專業 HDR 運動 夜景 9 種濾鏡 後鏡頭 (輔) 500 萬像素 人像景深 84° 超廣角 前鏡頭 1300 萬像素 F2.0 光圈 26 公釐焦距 (35 公釐相機等效焦距) 柔光 LED 補光燈 人臉辨識解鎖 相機模式: 自動 美顏 運動 夜景 9 種濾鏡
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3,M4A, AAC,OGG,WAV,AMR,AWB(AMR-WB),FLAC,MIDI(MID,MIDI,XMF, MXMF,IMY,RTTTL,RTX,OTA)"
短片播放格式,"MP4, 3GP, 3G2, AVI, MKV,"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V 5.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11b/g/n/2.4GHz/
gps 功能,"GPS, AGPS, GlONASS, BDS"
電腦連線,USB Type C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
