0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,ASUS
發表日期,約 2021 年 5 月
推出日期,約 2021 年 5 月
不同版本,"8GB/128GB HK$4,9988GB/256GB HK$5,69816GB/256GB HK$6,998"
價格,"約 HK$4,998更新日期：2021-06-30"
網絡系統,"FDD-LTE (Bands 1, 2, 3,4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34) TD-LTE (Bands 38, 39, 40, 41, 42) WCDMA (Bands 1, 2, 3, 4, 5, 6, 8, 19) EDGE/GPRS/GSM (2, 3, 5, 8) 5G Non-Standalone (NSA): n1, n2, n3, n5, n7, n8, n12, n20, n28, n38, n77, n78 5G Standalone (SA): n77, n78"
Sim 咭情況,雙咭雙待 5G + 4G
操作系統,Android
中央處理器,Snapdragon 888
圖像處理器,Adreno 660
操作系統及版本,Android 11
機身顏色,銀、白、灰
尺寸,148 x 68.5 x 8.9 mm
重量,169 gram
操控,輕觸式
電池種類,4000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB/12GB/16GB RAM
ROM 容量,128GB/256GB RAM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.9 吋
螢幕類別,AMOLED
螢幕解像度,2400 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 6400 萬像素
自動對焦,支援
光學防震,支援
光學變焦,-
數碼變焦,-
視像鏡頭,1200 萬像素
閃光燈,LED
相機功能,"Zenfone 8: 6400萬像素主鏡頭： Sony 旗艦級 IMX 686 6400 萬像素感光元件 1 / 1.7""大型感光元件，0.8 µm像素尺寸 Quad Bayer 四像素合一技術－1600 萬像素，1.6 µm 像素尺寸 F1.8 大光圈 26.6 公釐焦距 (35 公釐相機等效焦距) 78.3° 廣視角 2x1 On-chip-lens 快速相位自動對焦 LED 閃光燈 OIS 光學防手震 1200萬像素超廣角鏡頭： Sony 旗艦級 IMX363 1200 萬雙像素感光元件， 1/2.55"" 感光元件， 1.4µm像素尺寸 F2.2 大光圈 快速雙相位自動對焦 ( Dual PDAF ) 即時變形校正 14.3 公釐焦距 (35公釐相機等效焦距) 支援 4cm 微距攝影 攝影模式： 拍照 / 人像 / 專業模式 (支援RAW/長達32秒長時間曝光) / 全景拍攝 / 夜景"
短片拍攝,MP4
短片解像度,8K (30fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.2
紅外線支援,不支援
流動數據,5G、4G LTE
wifi 功能,WiFi 6 (802.11a/b/g/n/ac/ax (6E)
gps 功能,"GNSS support GPS (L1/L5), Glonass (L1), Galileo (E1/E5a), QZSS (L1/L5) and NavIC (L5)"
電腦連線,USB-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,IP68 防水
