0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,ASUS
發表日期,約 2019 年 5 月
推出日期,約 2019 年 6 月
不同版本,"6GB/128GB HK$4,9988GB/256GB HK$5,79812GB/512GB HK$7,39812GB/512GB 30 years HK$7,398"
價格,"約 HK$4,998更新日期：2019-11-26"
網絡系統,"FDD-LTE (Bands 1, 2, 3, 4, 5, 7, 8, 18, 19, 26, 28) TD-LTE (Bands 38, 39, 41*, 46) *LTE B41(2535–2655 120MHz) WCDMA (Bands 1, 2, 3, 4, 5, 6, 8, 19) EDGE/GPRS/GSM (850, 900, 1800, 1900MHz)"
Sim 咭情況,雙咭雙待，真三咭槽
操作系統,Android
操作介面,Zen UI
中央處理器,Snapdragon 855 CPU
操作系統及版本,Android 9
機身顏色,黑、銀、霧黑
尺寸,159.1 X 75.44 X 8.4-9.1 mm
重量,190 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,26 日
RAM 容量,6GB/8GB
ROM 容量,128GB/256GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.4 吋
螢幕類別,IPS
螢幕解像度,2340 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 4800 萬像素
自動對焦,支援
光學防震,支援
光學變焦,-
數碼變焦,-
視像鏡頭,4800 萬像素雙鏡頭
閃光燈,LED
相機功能,"4800 萬畫素 SONY 旗艦級 IMX586 感光元件 - 1/2.0"" 大尺寸感光元件， 0.8 µm 像素尺寸 Quad Bayer 陣列技術 - 1200萬畫素，1.6 µm 超大有效像素尺寸 F1.79 大光圈 26 公釐焦距 (35 公釐相機等效焦距) 6 式鏡片 79° 視野 2x1 On-chip-lens 相位自動對焦 0.03 秒雷射自動對焦 雙 LED 補光燈 疾速鏡頭切換 (前後鏡頭轉換) 後鏡頭模式: 自動模式 (搭載 HDR+ 強化模式) 人像美顏/人像虛化模式 (自動) 全景拍攝模式 超級夜景模式* 專業模式 (支援 RAW 檔/長曝光最高達 32 秒) 16 種 AI 智慧場景辨識 (食物、天空、綠地、植物、海洋、日落、雪、花、舞台、狗、貓、人、文字、三腳架、QR 條碼、夜景) 8 種濾鏡 前鏡頭模式: 自動模式 (搭載 HDR+ 強化模式) 人像美顏/人像虛化模式 專業模式 (支援 RAW 檔/長曝光最高達 32 秒) 8 種濾鏡"
短片拍攝,MP4
短片解像度,4K (60fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, M4A, 3GA, AAC, OGG, OGA, WAV, WMA, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA, APE, DSF, DFF"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,V 5.0 (EDR + A2DP) ，支援 aptX 及 aptX HD
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,WLAN 802.11a/b/g/n/ac 2.4GHz / 5
gps 功能,"GPS (L1+L5), GLONASS (L1), BDS ("
電腦連線,USB Type C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
參考網址,https://www.asus.com/hk/Phone/ZenFone-6-ZS630KL/Tech-Specs/
