0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,ASUS
發表日期,約 2015 年 8 月
推出日期,約 2015 年 9 月
不同版本,Intel Atom Z3580 CPU 4GB RAM 128GB 版Intel Atom Z3580 CPU 4GB RAM 64GB 版Intel Atom Z3560 CPU 4GB RAM 32GB 版
網絡系統,Sim 1： 2G :EDGE/GPRS/GSM 850MHz/900MHz/1800MHz/1900MHz 3G :WCDMA 850MHz/900MHz/1900MHz/2100MHz 4G FDD-LTE 2100MHz(1)/1900MHz(2)/1800MHz(3)/1700MHz AWS(4)/850MHz(5)/2600MHz(7)/900MHz(8)/800MHz(20) Sim 2 2G :EDGE/GPRS/GSM 850MHz/900MHz/1800MHz/1900MHz
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,Zen UI
中央處理器,64-bit Intel Atom Z3580 四核 2.3GHz CPU
圖像處理器,PowerVR Series 6 - G6430
操作系統及版本,Android 5.0
機身顏色,藍、黑、白
尺寸,152.5 x 77.2 x 10.9 mm
重量,170 gram
操控,輕觸式
電池種類,3000 mAh
可更換電池,不支援
通話時間,高達 25 小時
備用時間,高達 360 小時
RAM 容量,2GB RAM/ 4GB RAM
ROM 容量,32GB/64GB/128GB
可擴充記憶,microsd
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,IPS
螢幕解像度,1920 X 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,雙 LED
相機功能,Pixel Master 技術
短片拍攝,mp4
短片解像度,1920 X1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,usb 2.0
視頻輸出,MHL
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
