0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,ASUS
發表日期,約 2008 年 3 月
推出日期,約 2008 年 3 月
價格,"約 HK$4,380更新日期：2008-03-25"
網絡系統,HSDPA / GSM 900 / GSM 1800 / GSM 1900
操作系統,Windows Phone
中央處理器,Marvell PXA270 520MHz
操作系統及版本,Windows Mobile 6.0 Professional
機身顏色,黑色
尺寸,113 x 58 x 17.4 mm
重量,130 gram
操控,數字鍵盤
電池種類,鋰電池 (1300 mAh)
可更換電池,不詳
通話時間,300 分鐘
備用時間,240 小時
RAM 容量,RAM: 64MB / ROM: 256MB
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,4G
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,2.6 吋
螢幕類別,TFT
螢幕解像度,240 x 320
螢幕備註,QVGA、輕觸式
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,300 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,30 萬像素鏡頭
閃光燈,-
短片拍攝,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,128 和絃鈴聲、MP3、WMA、AAC、AAC+
短片播放格式,3GP、MPEG4、H.263
收音機,-
串流播放格式,支援
聲控功能,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v2.0、A2DP
紅外線支援,-
流動數據,UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g)
gps 功能,SiFR Star III GPS
電腦連線,USB
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
備註,"內置軟件：Ur Time四國時鐘顯示,我的旅遊誌,簡報遙控器,名片辨識,會議時段查詢,新聞即時通,我的位置,行動備份,追星快手,程式管理員"
