0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,ASUS
發表日期,約 2016 年 5 月
推出日期,約 2016 年 7 月
不同版本,另有 Snapdragon 821 CPU 尊爵版
網絡系統,3G WCDMA Band: 1/2/5/6/8/19 4G FDD Band: 1/2/3/5/7/8/18/19/26/28 4G TD Band: 38/39/40/41
Sim 咭情況,雙咭雙待：雙 SIM 卡插槽皆支援 3G WCDMA/ 4G LTE，同一時間僅提供 3G WCDMA 或 4G LTE 的服務 SIM 1: 2G/3G/4G Micro SIM 卡 SIM 2: 2G/3G/4G Nano SIM 卡
操作系統,Android
操作介面,Zen UI 3.0
中央處理器,Snapdragon 820 CPU 或 Snapdragon 821 CPU
圖像處理器,Adreno 530
操作系統及版本,Android 6.0
機身顏色,灰、銀、金
尺寸,未有資料 mm
重量,170 gram
操控,輕觸式
電池種類,3000 mAh
可更換電池,不支援
通話時間,3G 最長可達 17 小時
備用時間,3G 最長可達 420 小時
RAM 容量,6GB RAM
ROM 容量,64GB ROM / 256GB ROM
可擴充記憶,Micro SD
最大支援記憶體,200GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.7 吋
螢幕類別,AMOLED
螢幕解像度,1920 X 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,2300 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,雙 LED
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"AAC, AAC+, eAAC+, WMA、FLAC、WAV"
短片播放格式,"3GP, MPEG4, RealVideo"
收音機,支援
串流播放格式,支援
聲控功能,不支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V4.0 / A2DP /
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,支援
gps 功能,支援
電腦連線,USB Type C 3.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
