0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,ASUS
發表日期,約 2022 年 7 月
推出日期,約 2022 年 7 月
網絡系統,-
操作系統,Android
中央處理器,Snapdragon 8+ Gen 1
圖像處理器,Qualcomm Adreno 730
操作系統及版本,Android 12
機身顏色,白
尺寸,173 x 77 x 10.3 mm
重量,239 gram
操控,輕觸式
電池種類,6000mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,18GB RAM
ROM 容量,512GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.78 吋
螢幕類別,AMOLED
螢幕解像度,2400 X 1080
螢幕備註,165Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 5000 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1200 萬像素
閃光燈,支援
短片拍攝,MP4
短片解像度,8K (30fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.2
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,IEEE 802.11 a/b/g/n/ac/ax(6E)
gps 功能,"GNSS GPS(L1/L5), GLONASS(L1), Galileo(E1/E5a), BeiDou(B1/B2a), QZSS(L1/L5), NavIC(L5)"
電腦連線,USB3.1 gen2
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,IPX4 防水、5-magnet 12x16 Super Linear Speakers
