0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,ASUS
發表日期,約 2017 年 7 月
推出日期,約 2017 年 7 月
價格,"約 HK$5,280更新日期：2020-05-26"
網絡系統,3G WCDMA Band: 1/2/5/6/8/19 4G FDD Band: 1/2/3/5/7/8/18/19/26/28 4G TD Band: 38/39/40/41
Sim 咭情況,雙咭雙待：雙 SIM 卡插槽皆支援 3G WCDMA/ 4G LTE，同一時間僅提供 3G WCDMA 或 4G LTE 的服務 SIM 1: 2G/3G/4G Micro SIM 卡 SIM 2: 2G/3G/4G Nano SIM 卡
操作系統,Android
操作介面,Zen UI 3.0
中央處理器,Snapdragon 821 CPU
圖像處理器,Adreno 530
操作系統及版本,Android 7.0
機身顏色,黑
尺寸,158.7 x 77.4 x 9 mm
重量,170 gram
操控,輕觸式
電池種類,3300 mAh
可更換電池,不支援
通話時間,3G 最長可達 17 小時
備用時間,3G 最長可達 420 小時
RAM 容量,8GB RAM
ROM 容量,128GB ROM
可擴充記憶,Micro SD
最大支援記憶體,2TB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.7 吋
螢幕類別,AMOLED
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 2300 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,雙 LED
相機功能,"TriCam™ 三鏡頭系統 動態追蹤鏡頭可在移動狀態下追蹤自身位置 深度感測鏡頭運用紅外線投射可測量自身與物體的距離 後鏡頭 (主) 2300 萬像素 PixelMaster 3.0 鏡頭 f/2.0 大光圈 SONY IMX318 感光元件 (1/2.6 吋大型感應器，1.0 微米像素大小) 27 公釐焦距 6 式鏡片 4 軸 4 向光學防手震，穩定照片拍攝 3 軸電子防手震，穩定影像錄製 0.03 秒疾速對焦搭配獨家 TriTech 三混對焦技術 4K UHD (3840 x 2160) 每秒 30 幀影像錄製 色彩校正 (RGB) 感應器優化白平衡成像自然逼真 雙 LED 即時閃光燈 RAW 檔技援 藍寶石鏡頭防護 Zero Shutter Lag 零快門延遲技術 PixelMaster 3.0 相機模式: 背光 (HDR) 模式 低光源模式 手動模式 (鍵控式專業攝影) 美顏模式 超高解析度模式 (4 倍解析度) 夜景模式 景深模式 特效模式 全景自拍, 自拍模式 GIF 動畫 自拍模式 微縮模型 時光回溯 智慧移除 團體微笑 慢動作模式 延時攝影模式 全景模式 2300 萬像素高解析度相機可完美捕捉當下環境的細節，讓虛擬物體更自然融入螢幕畫面中"
短片拍攝,MP4
短片解像度,4K (30 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"AAC, AAC+, eAAC+, WMA、FLAC、WAV"
短片播放格式,"3GP, MPEG4, RealVideo"
收音機,支援
串流播放格式,支援
聲控功能,不支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,"藍牙 4.2, A2DP, LE"
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac
gps 功能,"GPS, A-GPS, GLONASS, BDSS"
電腦連線,USB 3.0 Type C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
