0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,ASUS
發表日期,約 2015 年 12 月
推出日期,約 2015 年 12 月
網絡系統,GSM:850MHz/900MHz/1800MHz/1900MHz 3G:850MHz(5)/850MHz(6)/900MHz(8)/1900MHz(2) /2100MHz(1) 4G FDD-LTE: 2100MHz(1)/1900MHz(2)/1800MHz(3)/850MHz(5)/2600MHz(7)/900MHz(8)/1800MHz(9)/800MHz(18)/850MHz(19)/700MHz(28)
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,Zen UI
中央處理器,四核 2.3 GHz 或 四核 2.5GHz CPU
圖像處理器,PowerVR G6430
操作系統及版本,Android 5.0
機身顏色,黑、白
尺寸,158.9 x 78.84 x 5 ~ 11.95 mm
重量,185 gram
操控,輕觸式
電池種類,3000 mah
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,4GB
ROM 容量,64GB / 128GB
可擴充記憶,Micro SD
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,IPS
螢幕解像度,1920 X 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,支援
光學變焦,3 X
數碼變焦,12X
視像鏡頭,500 萬素
閃光燈,支援
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3、acc、amr、ogg、m4a、mid、wma、flac、ape、aac、wav
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,"藍牙 V4.0+EDR , NFC"
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi (802.11 b/g/n/ac)
gps 功能,GPS、A-GPS、GLONASS
電腦連線,usb 2.0
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
