Post Title,Link,Date,Content
華為 P50 Pocket 4G 豎折手機抵港,https://chinese.engadget.com//huawei-p50-pocket-p50-pro-launch-date-price-100010136.html,2022-01-20,"['P50 Pocket 的內螢幕為 6.9 吋 OLED 120Hz 面板，上覆防反光奈米光學膜，據稱能降低 59% 的反光。而在螢幕下面仍有著和 Mate X2 類似的水滴型鉸鏈，因此折痕會比較不明顯。相機的部分，P50 Pocket 有三相機組合，裝有 40MP 主攝（f/1.8 26mm）、13MP 超廣角（f/2.2 13mm）和 32MP 超光譜相機（f/1.8 30mm），官方解說指超光譜相機能因應實際環境光線狀況，調節相機曝光，特別是人像的效果會更好看。', 'P50 Pro 則為 6.6 吋的 FHD+ OLED 120Hz 曲面螢幕，具 P3 色域和 10.7 億色顯示，支援 1,440Hz PWM 調光並配有屏下指紋模組。相機的部分，P50 Pro 搭載 13MP 超廣角（13mm f/2.2）、64MP（90mm f/3.5 帶光學防震）遠攝相機，另外還有 50MP（23mm f/1.8 帶光學防震）彩色相機和一顆 40MP（26mm f/1.6）黑白相機組成的「雙攝主鏡」。', '發售資訊方面，兩款手機都會在明天 1 月 21 日上架香港各大通路。豎折螢幕的華為 P50 Pocket 晶鑽白（8＋256）定價 HK$10,988，華為 P50 Pocket 鎏光金 Premium Edition（12+512）則為 HK$12,988。針對折疊手機的特性，華為也會給 P50 Pocket 送上有碎屏保，首 6 個月內可以優惠價格進行維修。直板款 P50 Pro 定價 HK$7,988，備有曜金黑及可可茶金配色。', '華為 P50 Pocket 和 P50 Pro 的早鳥禮包括真・無線耳機 FreeBuds Pro、三個月免費試用華為音樂無廣告、高音質會員服務、HUAWEI Video+ 首月免費 (連兩張華為電影券) 以及 Mango TV 首月免費使用。開設全新 Huawei ID 則會有一個月免費 2TB Huawei Cloud 雲端儲存服務，以及 Huawei Video+ 首月免費、芒果 TV 首月免費及兩張華為電影券，可以優先收看各地熱播劇集、享受無廣告的高質影片、會員專享影片及活動。\xa0']"
P50 系列是華為首款選用高通晶片的旗艦機,https://chinese.engadget.com//huawei-p50-series-sound-x-2-141915126.html,2021-07-29,"['P50 和 P50 Pro 的厚度分別是 7.92mm 和 8.5mm，重量約 181g 和 195g，控制得還算不錯。全系新品的機身都具備 IP68 防塵防水機能，而且也設有立體聲雙喇叭。兩款機器的螢幕也是當下頗常見的一曲一平組合，其中 P50 用的是純平的 6.5 吋 OLED 面板，解析度 FHD+，更新率為 90Hz。而 Pro 則用了 6.6 吋的 FHD+ OLED，更新率會提高到 120Hz。兩者均有 P3 色域和 10.7 億色顯示，支援 1,440Hz PWM 調光並配有屏下指紋模組。開孔的位置都在中間，裡面藏的自拍相機均為 13MP，但 Pro 款視野有 100 度而且能用自動對焦。至於電池 P50 為 4,100mAh，P50 Pro 是 4,360mAh，標配 66W 有線快充，Pro 款還支援 50W 無線充電。', '而在關鍵的處理器上，面對美國長期的 5G 封鎖，華為終究還是露出了疲態。這次 P50 全線採用了高通「特供」的 4G 版 Snapdragon 888 晶片，Pro 款則是採取了低規型號 S888 4G，高規麒麟 9000 4G 的策略。在目前這個時間點上，沒有 5G 版本可選還是非常遺憾的。除非中美之間的關係能在短時間內改善，不然估計是很難等到 5G 型號問世了。', '最後在拍攝的部分，P50 這代的硬體變化並不能算很大。P50 的後置三攝由 50MP 主攝（23mm f/1.8）、13MP 超廣角（13mm f/2.2）和 12MP 潛望長焦（125mm f/3.4 帶光學防手震）組成，而 Pro 款超廣角端不變，望遠端會換成 64MP（90mm f/3.5 帶光學防震）。剩下的主攝「單元」則是由一顆 50MP（23mm f/1.8 帶光學防震）和一顆 40MP（26mm f/1.6）相機組成，前者是彩色後者是黑白，加在一起會有更好的細節表現。除此之外，新機都會配備雷射對焦模組和十通道多光譜感應器。', '相對來說改進更大的是運算攝影，P50 系列引入了全新的 XD Fusion Pro 濾光系統，能改善裝置的進光量和動態範圍表現。而 XD Optics 運算光學方案則是一套「全域式」的圖像資訊復原系統，它能「在光學成像階段修正光學誤差」，結合 XD Fusion Pro 能比傳統 ISP 加「常規」運算攝影處理的做法保留更多的圖像資訊。值得一提的是，這次的新機終於也支援 DCI-P3 拍攝了。', '發售資訊方面，華為 P50 會提供 8+128 和 8+256 型號，價格是 4,488 人民幣起，9 月開賣。P50 Pro 標準版則分 8+128、8+256、8+512 和 12+512 四檔，售價在 5,988 到 7,988 人民幣之間。其中入門款和頂規款各搭載 S888 4G 和麒麟 9000 4G 晶片，中間兩檔則是兩款處理器都有。華為會從即日起先預售使用自家晶片的型號，S888 4G 的版本要等到今年 12 月才會開售。至於典藏版 P50 Pro，用的自然是麒麟處理器，它的配置是 12+512，上市時間是 9 月。', '除了手機以外，華為今天還帶來了跟 Devialet 合作的第二代 Sound X 喇叭。它在造型上融入了膽機元素，而且有可變電子管來實現多種不同的燈效。這一款八單元三分頻的產品，內建有一個 3W 高音、4 個 5W 中音，1 個 50W 重低音揚聲器和 2 個無源輻射器。它與在了鴻蒙 2.0 系統，可多台搭配和電視一同達成「影院級音效」。售價為人民幣 2,199 元，今天開始在大陸預售。', '最後是 V 系列的華為智慧屏電視新品，此次更新了 V75 Super 和 V98 兩款。前者的 75 吋面板內設有 46,080 顆 SuperMiniLED，物理背光分區共有 2,880 個，裝置的 HDR 峰值亮度可達 3,000 尼特。裝置支援 97% DCI-P3 色域，提供 120Hz 更新率，同時也配有 Devialet 加持的 75W 功率 20 單元音響系統。而 V98 就是主打大尺寸了，它的 120Hz 螢幕擁有防眩光特性，並支援 192 分區背光。兩者的價格分別是人民幣 24,999 和 29,999 元，同樣是今天開始預售。']"
