0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Google
發表日期,約 2021 年 10 月
推出日期,約 2021 年 10 月
網絡系統,GSM/EDGE：四頻 (850、900、1800、1900 MHz) UMTS/HSPA+/HSDPA：頻帶 1、2、4、5、6、8、19 LTE：頻帶 B1/2/3/4/5/7/8/12/13/14/17/18/19/20/25/26/28/29/30/32/38/39/40/41/42/46/48/66/71 5G Sub-6：頻帶n1/2/3/5/7/8/12/14/20/25/28/30/38/40/41/48/66/71/77/78
Sim 咭情況,單 nano SIM + e-SIM
操作系統,Android
中央處理器,Google Tensor
操作系統及版本,Android 12
機身顏色,海沫色、珊瑚粉、風暴黑
尺寸,158.6 x 74.8 x 8.9 mm
重量,207 gram
操控,輕觸式
電池種類,4614 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,128GB ROM / 256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.4 吋
螢幕類別,LTPO OLED
螢幕解像度,2400 X 1080
螢幕備註,120Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 5000 萬像素
自動對焦,支援
光學防震,支援
光學變焦,-
數碼變焦,-
視像鏡頭,1110 萬像素
閃光燈,LED
相機功能,"後置鏡頭 5000 萬像素 Octa PD Quad Bayer 廣角鏡頭 像素寬度 1.2 微米 ƒ/1.85 光圈 視野 82 度 圖片感應器大小 1/1.31 吋 高解析變焦倍率高達 7 倍11 1,200 萬像素超廣角鏡頭12 像素寬度 1.25 微米 ƒ/2.2 光圈 視野 114 度12 鏡頭校正 LDAF (雷射偵測自動對焦) 感應器 OIS (光學影像穩定技術) 光譜與閃爍感應器 相機快速啟動器"
短片拍攝,MP4
短片解像度,4K (60 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.2
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 6E (802.11ax) 2.4G+5GHz+6G
gps 功能,全球衛星定位系統、全球導航衛星系統、Galileo、QZSS、BeiDou
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,香港不支援使用 5G 網絡
