0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Google
發表日期,約 2020 年 8 月
推出日期,約 2020 年 8 月
網絡系統,GSM/EDGE：四頻 (850、900、1800、1900 MHz) UMTS/HSPA+/HSDPA：頻帶 1/2/4/5/8 CDMA EVDO Rev A：BC0/BC1/BC10 LTE：頻帶 B1/2/3/4/5/7/8/12/13/14/17/18/20/25/26/28/29/30/38/39/40/41/66/71
Sim 咭情況,單 nano SIM + e-SIM
操作系統,Android
中央處理器,Snapdragon 730
圖像處理器,Adreno 618
操作系統及版本,Android 10
機身顏色,黑
尺寸,144 x 69.4 x 8.2 mm
重量,143 gram
操控,輕觸式
電池種類,3140 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB RAM
ROM 容量,128GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.81 吋
螢幕類別,OLED
螢幕解像度,2340 x 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1220像素
自動對焦,支援
光學防震,支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,支援
相機功能,採用 Dual-Pixel 技術的1220萬像素後置鏡頭 像素寬度 1.4 微米 具備自動對焦與 Dual Pixel 相位檢測技術 光學與電子影像穩定技術 ƒ/1.7 光圈 視野 77 度
短片拍攝,MP4
短片解像度,4K (60 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3/mp4/3gp/ogg/amr/aac/flac/midi
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.1 + LE、A2DP (HD 轉碼器：AptX、AptX HD、LDAC、AAC)
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 2.4 GHz + 5 GHz 802.11a/b/
gps 功能,GPS、GLONASS、Galileo、QZSS、北斗
電腦連線,USB Type-C 3.1 Gen 1
視頻輸出,Google Cast
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
