0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,OnePlus
發表日期,約 2021 年 3 月
推出日期,約 2021 年 3 月
價格,"約 HK$6,499更新日期：2021-08-30"
網絡系統,"GSM：B2, 3, 5, 8 WCDMA：B1, 2, 4, 5, 8, 9, 19 CDMA: BC0, BC1, BC10 LTE-FDD：B1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 66, 71 LTE-TDD：B38, 39, 40, 41, 46, 48 5G NSA：N1, 2, 3, 5, 7, 8, 20, 25, 28, 38, 40, 41, 48, 66, 71, 77, 78 5G SA：N1, 2, 3, 5, 7, 25, 28, 41, 48, 66, 71, 77, 78 MIMO：LTE: B1, 2, 4, 7, 25, 38, 66, 41, 48; NR: N1, 2, 7, 25, 38, 41, 48, 66, 77, 78"
Sim 咭情況,雙咭雙待 5G+4G
操作系統,Android
中央處理器,Snapdragon 888
圖像處理器,Adreno 660
操作系統及版本,Android 11
機身顏色,黑
尺寸,160 X 74.2 X 8.7 mm
重量,192 gram
操控,輕觸式
電池種類,4500 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,12GB RAM
ROM 容量,256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.55 吋
螢幕類別,AMOLED
螢幕解像度,2400 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 4800 萬像素
自動對焦,支援
光學防震,支援
光學變焦,-
數碼變焦,-
視像鏡頭,1600 萬像素
閃光燈,LED 閃光燈
相機功能,"主鏡頭 感測器：Sony IMX689 感測器尺寸：1/1.43"" 百萬像素：48 像素大小：1.12µm 鏡頭數量：7P 焦距：23mm 等效 光圈：ƒ/1,8 Ultra-Wide Camera 感測器：Sony IMX766 感測器尺寸：1/1.56” 百萬像素：50 鏡頭數量：7P 焦距：14mm 等效 光圈: ƒ/2.2 鏡頭：自由曲面技術鏡片 Monochrome Camera 百萬像素：2 閃光燈 雙 LED 閃光燈 自動對焦 多重自動對焦（全像素全向 PDAF+CAF） 影片 8K 影片，30 fps 4K 影片，30/60 fps 1080p 影片，30/60 fps 超慢動作模式：1080p 影片，240 fps；720p 影片，480 fps 延時攝影：1080p, 30 fps；4k, 30 fps 影片編輯器 產品特點 夜景、超廣角、UltraShot HDR、智慧場景識別、人像模式、專業模式、全景模式、移軸模式、峰值對焦、貓/狗面部對焦、原始檔案、濾鏡、超穩定模式、影片夜景、影片 HDR、人像影片、智慧追焦、延時攝影、超延時攝影 前置鏡頭 感測器：Sony IMX471 百萬像素：16 像素大小：1.0 µm EIS 防手震功能：有 自動對焦：固定焦距 光圈: ƒ/2.4 影片 1080p 影片，30 fps 延時攝影 產品特點 人臉解鎖、HDR、屏幕閃光燈、臉部修飾"
短片拍攝,MP4
短片解像度,8K (30fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.2，支援 aptX、aptX HD、LDAC 及 AAC
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,IEEE 802.11 a/b/g/n/ac/ax
gps 功能,GPS（L1+L5 雙頻）、GLONASS、Galileo （E1+E5a 雙頻）、北斗、A-GPS
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,Warp Charge 65T 快充 (10V/6.5A) 15W 無線充電
