0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,OnePlus
發表日期,約 2015 年 8 月
推出日期,約 2015 年 8 月
價格,"約 HK$2,499更新日期：2021-11-01"
網絡系統,"WCDMA: Bands 1/2/5/8 FDD-LTE: Bands 1/3/5/7/8/20 TDD-LTE: Bands 38/40/41 GSM: 850, 900, 1800, 1900MHz"
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,氧 OS
中央處理器,Snapdragon 810 CPU
圖像處理器,Adreno 430
操作系統及版本,Android 5.1
機身顏色,黑
尺寸,151.8 x 74.9 x 9.85 mm
重量,175 gram
操控,輕觸式
電池種類,3350 mAh
可更換電池,不支援
通話時間,最長 15 小時
備用時間,最長 500 小時
RAM 容量,3GB RAM / 4GB RAM
ROM 容量,16GB / 64GB
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,IPS
螢幕解像度,1920 X 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,LED
短片拍攝,mp4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, AAC, AAC+, WMA (v9 and v10), AMR-NB, AMR-WB, WAV, FLAC, WAV, OGG"
短片播放格式,"HEVC (H.265), H.264, MPEG-4, DivX, Xvid, MPEG-2, MP4, MOV, 3GP,"
收音機,不支援
串流播放格式,支援
聲控功能,不支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth 4.1
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Dual-band Wi-Fi: 2.4GHz 802.11b/
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,USB2.0，Type-C
視頻輸出,miracast
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
