0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,OnePlus
發表日期,約 2020 年 7 月
推出日期,約 2020 年 8 月
不同版本,8GB/128GB $329812GB/256GB $3998
價格,"約 HK$3,298更新日期：2020-10-09"
網絡系統,"GSM: GSM850, GSM900, GSM1800, GSM1900 WCDMA: B1, B2, B4, B5, B8, B9, B19 LTE-FDD: B1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 32, 66 LTE-TDD: B34, 38, 39, 40, 41 5G: N1, N3, N7, N28, N78 MIMO: LTE: B1, 3, 4, 7, 38, 41 NR: N1, N3, N7, N78"
操作系統,Android
操作介面,OxygenOS
中央處理器,Snapdragon 765G
圖像處理器,Adreno 620
操作系統及版本,Android 10
機身顏色,藍、黑
尺寸,158.3 X 73.3 X 8.2 mm
重量,184 gram
操控,輕觸式
電池種類,4115 mAh
可更換電池,不詳
通話時間,不詳
備用時間,不詳
RAM 容量,8GB/12GB RAM
ROM 容量,128GB/256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.44 吋
螢幕類別,Fluid AMOLED
螢幕解像度,2400 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 4800 萬像素
自動對焦,支援
光學防震,支援
光學變焦,-
數碼變焦,-
視像鏡頭,3200 萬像素 + 800 萬
閃光燈,LED
相機功能,後置主攝像頭 傳感器：Sony IMX 586 像素：4800萬 像素尺寸：0.8 µm/4800萬像素；1.6 µm (四合一)/1200萬像素 Lens Quantity: 6P OIS光學防抖：支持 EIS電子防抖：支持 Aperture: f/1.75 Ultra wide angle lens - Rear 像素：800萬像素 Aperture: f/2.25 Field of View: 119° Depth lens 像素：500萬像素 光圈：f/2.4 Macro lens Megapixels: 2 光圈：f/2.4 閃光燈 雙LED 閃光燈 Zoom No (Support in sensor zoom 2x) 對焦技術 Multi Autofocus (PDAF+CAF) 前置攝像頭 Sensor: Sony IMX616 Megapixels: 32 Pixel Size: 0.8 µm/32M; 1.6 µm (4 in 1)/8M EIS電子防抖：支持 自動對焦：定焦 Aperture: f/2.45 Ultra Wide Angle Lens - Front 像素：800萬像素 Aperture: f/2.45 Field of View: 105°
短片拍攝,MP4
短片解像度,4K (60fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3，AAC，AAC +，WMA，AMR-NB，AMR-WB，WAV，FLAC，APE，OGG，MID，M4A，IMY 錄製：WAV，AAC，AMR
短片播放格式,"MKV, MOV, MP4, H.265(HEVC), AVI, TS, 3GP, FLV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,"Bluetooth 5.1, support aptX & aptX HD & LDAC & AAC"
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 a/b/g/n/ac
gps 功能,"GPS (L1+L5 Dual Band), GLONASS, Galileo (E1+E5a Dual Band), Beidou, A-GPS, NavIC"
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,支援 30W 快速充電功能
