0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,OnePlus
發表日期,約 2019 年 5 月
推出日期,約 2019 年 5 月
不同版本,6GB+128GB ($5698)8GB+256GB ($6498)12GB+256GB ($6998)
價格,"約 HK$5,698更新日期：2020-05-26"
網絡系統,"FDD LTE: B1,2,3,4,5,7,8,12,13,17,18,19,20,25,26,28,29,32,66 TDD-LTE: B34,38,39,40,41 TDS: B34,39 UMTS: B1,2,4,5,8,9,19 CDMA: BC0,BC1 GSM: B2,3,5,8"
Sim 咭情況,雙 Nano-SIM卡，雙卡雙待
操作系統,Android
中央處理器,Snapdragon 855
圖像處理器,Adreno 640
機身顏色,黑
尺寸,162.6×75.9×8.8 mm
重量,206 gram
操控,輕觸式
電池種類,4000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB/8GB/12GB RAM
ROM 容量,128GB/256GB ROM (USF3.0)
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.67 吋
螢幕類別,AMOLED
螢幕解像度,3120 x 1440
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 4800 萬 像素
自動對焦,支援
光學防震,支援
光學變焦,-
數碼變焦,-
視像鏡頭,1600 萬像素
閃光燈,LED 閃光燈
相機功能,主攝像頭 傳感器：Sony IMX586 像素：4800萬像素 像素尺寸：0.8 µm/48M；1.6 µm (四合一)/12M 鏡頭片數：7P OIS光學防抖：支持 EIS電子防抖：支持 光圈：f/1.6大光圈 長焦攝像頭 像素：800 萬像素 像素尺寸：1.0µm OIS 光學防抖：支持 光圈：f/2.4 超廣角攝像頭 像素：1600 萬 光圈：f/2.2 視場角：117°超廣角 功能：UltraShot 超清畫質引擎、超級夜景、人像打光、人像模式、專業模式、全景模式、HDR、AI 場景識別、RAW 格式
短片拍攝,MP4
短片解像度,4K (60fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,"Bluetooth 5.0, Support aptX & aptX HD & LDAC & AAC"
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,"2×2 MIMO, Wi-Fi 802.11 a/b/g/n/a"
gps 功能,GPS (雙頻L1+L5)、GLONASS、Galileo (雙
電腦連線,USB-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
