0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2020 年 12 月
推出日期,約 2020 年 12 月
價格,"約 HK$1,398更新日期：2022-08-01"
網絡系統,"4G FDD-LTE: B1(2100), B3(1800), B5(850),B7(2600),B8(900), B20(800),B28(700) 4G TDD-LTE: B38(2600),B40(2300),B41(2500) 3G WCDMA: B1(2100), B5(850),B8(900) 2G GSM: GSM850,GSM900,DCS1800,PCS1900"
Sim 咭情況,真三咭槽
操作系統,Android
中央處理器,MTK6765
圖像處理器,PowerVR GE8320
操作系統及版本,Android 10
機身顏色,黑、白、藍
尺寸,164.0 x 75.8 x 8.9 mm
重量,205 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,4GB
ROM 容量,64GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.5 吋
螢幕類別,TFT
螢幕解像度,1600 X 720
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,LED
相機功能,"4 後置鏡頭︰ - 主鏡頭︰4800萬像素自動對焦鏡頭連 F2.0 大光圈, 配備 LED 閃光燈 - 景深鏡頭︰200 萬像素連 F2.4 光圈 - 超廣角鏡頭︰500萬像素123º 超廣角拍攝鏡頭連F2.2光圈 - 微距鏡頭（40mm）： 200 萬像素連 F2.4 光圈 · 景深即時預覽 前置鏡頭︰800 萬像素鏡頭連 F2.2 大光圈"
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3/mp4/3gp/ogg/amr/aac/flac/midi
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.0
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,IEEE 802.11 b/g/n 2.4GHz
gps 功能,GPS / GLONASS/ Beidou/ Galileo
電腦連線,USB type C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
