0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2017 年 10 月
推出日期,約 2017 年 10 月
不同版本,"3GB/32GB $2,5984GB/64GB $2,998"
網絡系統,"4G FDD-LTE: B1(2100),B3(1800), B5(850), B7(2600),B8(900) 4G TDD-LTE: B38(2600),B39(1900),B40(2300),B41(2500) 3G WCDMA: B1(2100), B2(1900),B5(850),B8(900) 3G TD-SCDMA: B34(2010),B39(1880) 3G CDMA: BC0(800) 2G GSM: GSM850,GSM900,DCS1800,PCS1900 2G CDMA: CDMA800"
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,MTK P25 八核 CPU
圖像處理器,ARM Mali T880 MP2
操作系統及版本,Android 7.1
機身顏色,金、黑、粉紅
尺寸,152.4 x 74.7 x 7.9 mm
重量,180 gram
操控,輕觸式
電池種類,3000 mAh
可更換電池,不支援
通話時間,3G 最長可達 18 小時
備用時間,3G 最長可達 380 小時
RAM 容量,3GB RAM / 4GB RAM
ROM 容量,32GB ROM/ 64GB ROM
可擴充記憶,micro SD
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,Super AMOLED
螢幕解像度,1920 X 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1600 萬像素
閃光燈,LED
相機功能,後置︰1300萬像素鏡頭(F1.7光圈) 和 500萬像素鏡頭(F1.9光圈) 前置︰1600萬像素鏡頭 (F1.9光圈) 連LED閃光燈 快速啟動相機 (按home鍵兩次直接進入拍攝模式) 後置︰LED閃光燈 前置︰自拍對焦、美顏功能；自動閃光功能 自拍︰美顏功能、手勢控制 實時美圖功能︰膚色、大眼效果、瘦臉 拍攝模式：自動、專業、全景、HDR(飽滿色調)、夜間、食物、自拍、廣角自拍 場景模式：開花、微風、常綠、陽光、灰階、曲奇奶油、懷舊、謎語、秋天、奶油、深度、森林、經典、愜意、記憶、楓樹 白平衡： 自動、日光、陰天、白熾燈及日光燈 功能：曝光值、臉部偵測、位置標籤、計時器、測光模式、ISO 影像攝錄及播放： 播放：全高清1920 x 1080 像素 錄影: 全高清1920 x 1080 像素
短片拍攝,mp4
短片解像度,1920 X1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3,M4A,3GA,AAC,OGG,OGA,WAV,WMA,AMR,AWB,FLAC,MID,MIDI,XMF,MXMF,IMY,RTTTL,RTX"
短片播放格式,"MP4,M4V,3GP,3G2,WMV,ASF,AVI,FLV,MKV,WEBM"
收音機,不詳
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,"v4.2 (A2DP, AVRCP, DI, HFP, HID, HOGP, HSP, MAP, OPP, PAN, PBA"
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,IEEE 802.11 b/g/n 2.4GHz
gps 功能,GPSD/ GLONASS
電腦連線,usb 2.0
視頻輸出,不詳
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
