0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2013 年 4 月
推出日期,約 2013 年 4 月
網絡系統,UMTS (850/900/1900/2100MHz) + GSM (850/900/1800/1900MHz)
操作系統,Android
中央處理器,四核 Qualcomm MSM8625Q Snapdragon 200 1.2GHz
操作系統及版本,Android 4.1
機身顏色,黑、灰
尺寸,133.3 x 70.7 x 9.7 mm
重量,144 gram
操控,輕觸式
電池種類,2000 mAh
可更換電池,不詳
通話時間,-
備用時間,-
RAM 容量,1GB RAM / 8GB ROM
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.7 吋
螢幕類別,TFT
螢幕解像度,480 X 800
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,500 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,不支援
數碼變焦,-
視像鏡頭,VGA
閃光燈,支援
短片拍攝,-
短片解像度,640 x 480
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3/WAV/eAAC+/AC3/FLAC
短片播放格式,MP4/WMV/H.264/H.263
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,/ Bluetooth V3.0
紅外線支援,不支援
流動數據,HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,GPS / A-GPS
電腦連線,usb 2.0
視頻輸出,-
