0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2014 年 2 月
推出日期,約 2014 年 2 月
網絡系統,HSPA (850 / 2100 MHZ) EDGE / GPRS (850 / 900 / 1800 / 1900 MHZ)
操作系統,Android
中央處理器,Qualcomm MSM7225A Snapdragon S1
圖像處理器,Adreno 305
操作系統及版本,Android 4.1
機身顏色,黑色、白色
尺寸,106x 61 x 11 mm
重量,105 gram
操控,輕觸式
電池種類,1300 mAh
可更換電池,支援
通話時間,不詳
備用時間,不詳
RAM 容量,512MB RAM
ROM 容量,4GB ROM
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,3 吋
螢幕類別,TFT
螢幕解像度,240 X 320
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,200 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,不支援
數碼變焦,4X
視像鏡頭,2000 萬像素
閃光燈,不支援
短片拍攝,mp4
短片解像度,VGA
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、AAC+、WMA、WAV
短片播放格式,MP4/WMV/H.264/H.263
收音機,立體聲 FM 收音機
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v4.0
紅外線支援,不支援
流動數據,HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi 802.11 b/g/n
gps 功能,GPS、AGPS
電腦連線,usb 2.0
視頻輸出,不支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
