0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2011 年 11 月
推出日期,約 2011 年 11 月
價格,"約 HK$2,180更新日期：2015-10-29"
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統,Android
中央處理器,雙核 1.4GHz
圖像處理器,Mali-400
操作系統及版本,Android OS 2.3 Gingerbread
機身顏色,黑色
尺寸,146.85 x 82.95 x 9.65 mm
重量,178 gram
操控,輕觸式
電池種類,鋰電池 (2500mAh)
可更換電池,支援
通話時間,3G 最長可達 4.6 小時 / 2G 最長可達 13 小時
備用時間,3G 最長可達 390 小時 / 2G 最長可達 570 小時
RAM 容量,1G RAM
ROM 容量,16GB
可擴充記憶,microsd
最大支援記憶體,32G
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.3 吋
螢幕類別,HD Super AMOLED
螢幕解像度,1280 X 800
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,200 萬像素鏡頭
閃光燈,LED
短片拍攝,mp4
短片解像度,1080p
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3 / AAC / ACC+ / e-AAC+ / WMA / WAV / AMR / FLAC / OGG
短片播放格式,H.263 / H.264 / MPEG4 / 3GP / WMV / DivX / Xvid / ASF
收音機,立體聲 FM 收音機
串流播放格式,支援
聲控功能,支援
來電提示,震動提示、來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v3.0、A2DP
紅外線支援,不支援
流動數據,HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,GPS、AGPS
電腦連線,microUSB
視頻輸出,MHL
