0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2013 年 11 月
推出日期,約 2013 年 11 月
價格,"約 HK$1,398更新日期：2013-11-21"
網絡系統,雙 SIM 卡槽均支援 UMTS (900/2100 MHz) + GSM (850/900/1800/1900 MHz)
操作系統,Android
中央處理器,1 GHz
操作系統及版本,Android OS 4.1.2
機身顏色,黑色、白色
尺寸,121.5 x 63.1 x 10.85 mm
重量,126 gram
操控,輕觸式
電池種類,1500 mAh
可更換電池,不詳
通話時間,高達8小時
備用時間,高達350 小時
RAM 容量,4GB ROM、512MB RAM
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,64GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4 吋
螢幕類別,TFT
螢幕解像度,480 x 800
螢幕備註,輕觸式
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,300 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,不支援
閃光燈,不支援
相機功能,"拍攝模式: 單張拍攝，全景，分享拍攝，一笑即拍  白平衡: 自動、白天、 陰天、白熾燈及日光燈  自拍計時器: 2秒, 5秒, 10秒"
短片拍攝,mp4
短片解像度,640 x 480
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA
短片播放格式,"3GP, H.263, H.264, MPEG4"
收音機,Stereo FM 收音機
串流播放格式,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v4.0、A2DP
紅外線支援,不支援
流動數據,雙卡雙待: SIM卡槽 1 支援HSPA/WCDMA與GSM/GPRS/EDGE，SIM卡槽 2 支援 HSPA/WCDMA/G
wifi 功能,Wi-Fi (802.11 b/g)
gps 功能,GPS、AGPS
電腦連線,microUSB 2.0
視頻輸出,-
