0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2014 年 2 月
推出日期,約 2014 年 4 月
價格,"約 HK$3,580更新日期：2022-01-26"
網絡系統,4G LTE：800/900/1800/2100/2600 3G UMTS：900 2100 2G GSM：850 900 1800 1900
操作系統,Android
中央處理器,Snapdragon 801
圖像處理器,Adreno 330
操作系統及版本,Android 4.4
機身顏色,黑、白、銅、藍
尺寸,142 x 72.5 x 8.1 mm
重量,145 gram
操控,輕觸式
電池種類,2800 mAh 內建式鋰電池
可更換電池,支援
通話時間,長達 21 小時
備用時間,長達 390 小時
RAM 容量,2GB RAM
ROM 容量,16GB ROM
可擴充記憶,microsd
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.1 吋
螢幕類別,Super AMOLED
螢幕解像度,1920 x 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1600 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,3X
視像鏡頭,200 萬像素前置鏡頭
閃光燈,LED 閃光燈
短片拍攝,MP4
短片解像度,4K 3840x216
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,立體聲 FM 收音機
串流播放格式,支援
聲控功能,支援
來電提示,震動提示、來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.0、A2DP
紅外線支援,不支援
流動數據,LTE、HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,USB 2.0
視頻輸出,MHL
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
備註,支援 IP67 防水防塵規格
