0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2020 年 2 月
推出日期,約 2020 年 2 月
網絡系統,"升級2X2 MIMO, 5CA, LTE Cat.16 高達 1.0Gbps 下載 LTE Cat.13 高達 150Mbps 上傳 高達1.0Gbps下載/高達150Mbps上傳"
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,One UI 2.0
中央處理器,Snapdragon 855+
圖像處理器,Adreno 640
操作系統及版本,Android 10
機身顏色,黑色及紫色
尺寸,73.6 x 87.4 x 17.3 mm
重量,183 gram
操控,輕觸式
電池種類,"3,300 mAh"
可更換電池,不詳
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.7 吋
螢幕類別,Dynamic AMOLED Infinity Flex Dis
螢幕解像度,2636 x 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 1200像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,1000 萬像素
閃光燈,不支援
相機功能,"1000 萬像素 自拍鏡頭：F2.4 像素尺寸：1.22μm 視野範圍FOV：80˚ 1200萬像素 超廣角鏡頭：F2.2 像素尺寸：1.12μm 視野範圍FOV：123˚ 1200 萬像素 廣角鏡頭：Super Speed Dual Pixel AF, OIS, F1.8 像素尺寸：1.4μm 視野範圍 FOV：78˚ OIS 後置廣角鏡頭 (Optical Image Stabilization) 高達 8 倍數碼變焦 HDR10+ 認證 Tracking AF"
短片拍攝,MP4
短片解像度,4K (60 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, M4A, 3GA, AAC, OGG, OGA, WAV, WMA, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA, APE, DSF, DFF"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,"Bluetooth® v 5.0 (LE up to 2Mbps), ANT+"
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac (2.4/5GH
gps 功能,GPS、伽利略衞星定位系統、Glonass、北斗衛星導航系統
電腦連線,USB-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,21.9:9 屏幕、15W 快充
