0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2018 年 2 月
推出日期,約 2018 年 3 月
不同版本,64G ($6998)128G ($7398)256G ($7998)
網絡系統,"4G FDD LTE：B1(2100), B2(1900), B3(1800), B4(AWS), B5(850), B7(2600), B8(900), B12(700), B17(700), B18(800), B19(800), B20(800), B25(1900), B26(800), B28(700), B29(700) 4G TDD LTE：B38(2600), B39(1900), B40(2300), B41(2500) WCDMA：BC0(800) 3G TD-SCDMA：B34(2010), B39(1880) WCDMA：B1(2100), B2(1900), B5(850), B8(900) 3G CDMA：BC0(800) 2G GSM：GSM850, GSM900, DCS1800, PCS1900 2G CDMA：CDMA800"
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 845
圖像處理器,Adreno 540
操作系統及版本,Android 9
機身顏色,黑色、灰色、藍色、紫色
尺寸,158.1x 73.8x 8.5 mm
重量,189 gram
操控,輕觸式
電池種類,"3,500mAh"
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB RAM
ROM 容量,64GB/128GB/256GB
可擴充記憶,Micro SD
最大支援記憶體,400GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.2 吋
螢幕類別,AMOLED
螢幕解像度,2880 X 1440
螢幕備註,"18:9 比例, 60Hz"
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 1200 萬像素
自動對焦,支援
光學防震,支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,LED 補光燈
相機功能,後置鏡頭﹕ 雙光學防手震（Dual OIS） 雙鏡頭 廣角﹕超高速 Dual Pixel 1200 萬像素AF 感應器 （F1.5/F2.4） 遠攝﹕1200 萬像素 AF 感應器（F2.4） 前置鏡頭﹕800 萬像素（F1.7）
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、 M4A、 3GA、 AAC、 OGG、 OGA、 WAV、 WMA、 AMR、 AWB、 FLAC、 MID、 MIDI、 XMF、 MXMF、 IMY、 RTTTL、 RTX、 OTA、 APE、 DSF、 DFF
短片播放格式,MP4、 M4V、 3GP、 3G2、 WMV、 ASF、 AVI、 FLV、 MKV、 WEBM
收音機,支援
串流播放格式,不支援
聲控功能,不支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google PlayStore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.0 / A2DP /
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac 2.4/5GH
gps 功能,GPS、 伽利略衞星定位系統、 Glonass、 北斗衛星導航系
電腦連線,USB type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,支援 IP68 防水、無線充電
