0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2019 年 2 月
推出日期,約 2019 年 3 月
價格,"約 HK$4,698更新日期：2022-05-26"
網絡系統,"2G GSM:GSM850, GSM900, DCS1800, PCS1900 2G CDMA:CDMA800 3G WCDMA:B1(2100), B2(1900), B5(850), B8(900) 3G CDMA:BC0(800) 3G TD-SCDMA:B34(2010), B39(1880) 4G FDD LTE:B1(2100), B2(1900), B3(1800), B4(AWS), B5(850), B7(2600), B8(900), B12(700), B13(700), B18(800), B19(800), B20(800), B25(1900), B26(850), B28(700) 4G TDD LTE:B34(2010), B38(2600), B39(1900), B40(2300), B41(2500)"
Sim 咭情況,SIM 1 + Hybrid (SIM or MicroSD)
操作系統,Android
操作介面,ONE UI
中央處理器,Snapdragon 855
圖像處理器,Adreno 640
操作系統及版本,Android 9 Pie
機身顏色,幻鑽黑
尺寸,69.9 X 142.2 X 7.9 mm
重量,150 gram
操控,輕觸式
電池種類,3100 mAh
可更換電池,支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB
ROM 容量,128GB
可擴充記憶,Micro SD
最大支援記憶體,512 GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.8 吋
螢幕類別,Dynamic AMOLED
螢幕解像度,2280 x 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡 1200 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,8X
視像鏡頭,1000 萬像素
閃光燈,LED
相機功能,"主鏡頭 - 解像度 (多個) 12.0 MP + 16.0 MP 主鏡頭 - 光圈值 (多個) F1.5/F2.4 (雙光圈) , F2.2 主鏡頭 - 自動對焦 有 主鏡頭 - OIS 有 前置鏡頭 - 解像度 10.0 MP 前置鏡頭 - 光圈值 F1.9 前置鏡頭 - 自動對焦 有 主鏡頭 - 閃光燈 有 影片攝錄解像度 UHD 4K (3840 x 2160)@60fps 慢動作 960fps @HD, 240fps @FHD"
短片拍攝,MP4
短片解像度,4K 30fps
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, M4A, 3GA, AAC, OGG, OGA, WAV, WMA, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA, DFF, DSF, APE"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,"802.11 a/b/g/n/ac/ax 2.4G+5GHz,"
gps 功能,"GPS, Glonass, 北斗, Galileo"
電腦連線,USB Type-C 3.1 Gen 1
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,機側指紋識別
