0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2015 年 1 月
推出日期,約 2015 年 2 月
價格,"約 HK$2,450更新日期：2022-02-23"
網絡系統,"2G GSM GSM850, GSM900, DCS1800, PCS1900 WCDMA B1(2100), B2(1900), B5(850), B8(900) 3G TD-SCDMA B34(2010), B39(1880) 4G FDD LTE B3(1800), B7(2600) 4G TDD LTE B38(2600), B39(1900), B40(2300), B41(2500)"
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,64-bit Snapdragon 615 四核 1.2 GHz CPU
圖像處理器,Adreno 306 GPU
操作系統及版本,Android 4.4 (KitKat)
機身顏色,白 、藍
尺寸,151.3 X 77.2 X 7.2 mm
重量,141 gram
操控,輕解式
電池種類,2950 mAh
可更換電池,不支援
通話時間,高達16 小時(3G)
備用時間,高達180 小時(4G)
RAM 容量,2 GB RAM
ROM 容量,16 GB ROM
可擴充記憶,microsd
最大支援記憶體,64GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,SUPER AMOLED
螢幕解像度,1280 X 720
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,LED
短片拍攝,mp4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP4、M4V、3GP、WMV、ASF、AVI、FLV、MKV、WEBM
短片播放格式,MP3、M4A、3GA、AAC、OGG、OGA、WAV、WMA、AMR、AWB、FLAC、MID、MIDI、XMF、MXMF、I
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.0、A2DP
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,IEEE 802.11 a/b/g/n
gps 功能,"A-GPS, GLONASS"
電腦連線,USB 2.0
視頻輸出,miracast
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
