0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2019 年 2 月
推出日期,約 2019 年 3 月
不同版本,"(8GB/128GB)HK$6,098(8GB/512GB)HK$7,698(12GB/512GB)HK$10,598"
價格,"約 HK$6,098更新日期：2022-05-26"
網絡系統,"2G GSM:GSM850, GSM900, DCS1800, PCS1900 2G CDMA:CDMA800 3G WCDMA:B1(2100), B2(1900), B5(850), B8(900) 3G CDMA:BC0(800) 3G TD-SCDMA:B34(2010), B39(1880) 4G FDD LTE:B1(2100), B2(1900), B3(1800), B4(AWS), B5(850), B7(2600), B8(900), B12(700), B13(700), B18(800), B19(800), B20(800), B25(1900), B26(850), B28(700) 4G TDD LTE:B34(2010), B38(2600), B39(1900), B40(2300), B41(2500)"
Sim 咭情況,SIM 1 + Hybrid (SIM or MicroSD)
操作系統,Android
操作介面,ONE UI
中央處理器,Snapdragon 855
圖像處理器,Adreno 640
操作系統及版本,Android 9 Pie
機身顏色,幻鑽白、幻鑽黑、幻鑽綠、陶瓷白、陶瓷黑、幻鑽銀
尺寸,74.1 X 157.6 X 7.8 mm
重量,175 gram
操控,輕觸式
電池種類,4100 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB/12GB
ROM 容量,128GB/512GB/1TB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.4 吋
螢幕類別,Dynamic AMOLED
螢幕解像度,3040 x 1440
螢幕備註,曲面屏幕
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 1200 萬像素
自動對焦,支援
光學防震,支援
光學變焦,2 X
數碼變焦,10X
視像鏡頭,1000 萬像素 + 800 萬
閃光燈,LED
相機功能,"主鏡頭 - 解像度 (多個) 12.0 MP + 16.0 MP + 12.0 MP 主鏡頭 - 光圈值 (多個) F1.5/F2.4 (雙光圈) , F2.2 , F2.4 主鏡頭 - 自動對焦 有 主鏡頭 - OIS 有 主鏡頭 - Zoom 2x光學變焦, 高達10x的數碼變焦 前置鏡頭 - 解像度 10.0 MP + 8.0 MP 前置鏡頭 - 光圈值 F1.9 , F2.2 前置鏡頭 - 自動對焦 有 主鏡頭 - 閃光燈 有 影片攝錄解像度 UHD 4K (3840 x 2160)@60fps 慢動作 960fps @HD, 240fps @FHD"
短片拍攝,MP4
短片解像度,4K (60fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, M4A, 3GA, AAC, OGG, OGA, WAV, WMA, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA, APE, DSF, DFF"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth v5.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,"802.11 a/b/g/n/ac/ax 2.4G+5GHz,"
gps 功能,"GPS, Galileo, Glonass, BeiDou"
電腦連線,USB Type-C 3.1 Gen 1
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
參考網址,https://www.samsung.com/hk/smartphones/galaxy-s10/specs/
備註,屏幕指紋識別
