0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2014 年 9 月
推出日期,約 2014 年 9 月
價格,"約 HK$4,680更新日期：2022-02-23"
網絡系統,"2G：(GSM/ GPRS/ EDGE): 850 / 900 / 1800 / 1900 MHz 3G：(HSPA＋ 42Mbps): 850 / 900 / 1900 / 2100 MHz 4G：FDD LTE B1(2100), B2(1900), B3(1800), B4(AWS), B5(850), B7(2600), B8(900), B28(700)"
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 805
圖像處理器,Adreno 420
操作系統及版本,Android 4.4
機身顏色,黑、白、金、粉紅
尺寸,153.5 x 78.6 x 8.5 mm
重量,176 gram
操控,輕觸式
電池種類,"3,220 mAh"
可更換電池,支援
通話時間,高達 20 小時
備用時間,高達 350 小時
RAM 容量,3GB RAM
ROM 容量,32GB ROM
可擴充記憶,microsd
最大支援記憶體,64 GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.7 吋
螢幕類別,Super AMOLED
螢幕解像度,2560 X 1440
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1600 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,370 萬像素
閃光燈,LED 閃光燈
短片拍攝,MP4
短片解像度,4K UHD 3840x216
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, M4A, 3GA, AAC, OGG, OGA, WAV, WMA, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不詳
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 4.1
紅外線支援,支援
流動數據,LTE、HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi 802.11 b/g/n/ac
gps 功能,GPS、A-GPS、GLONASS、北斗定位
電腦連線,usb 2.0
視頻輸出,MHL
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
