0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2014 年 9 月
推出日期,約 2014 年 11 月
價格,"約 HK$3,690更新日期：2022-02-23"
網絡系統,4G LTE FDD：B1 (2100)、B3 (1800)、B7 (2600) 4G LTE TDD：B38 (2600)、B39 (1900)、B40 (2300)、B41 (2500) 3G UMTS (WCDMA)：B1 (2100)、B2 (1900)、B5 (850)、B8 (900) 3G TD-SCDMA：B34 (2010)、B39 (1880) 2G GSM：GSM850、GSM900、DCS1800、PCS1900
操作系統,Android
中央處理器,Qualcomm Snapdragon 805 四核 2.7 GHz
圖像處理器,Adreno 420
操作系統及版本,Android 4.4
機身顏色,灰、白
尺寸,151.3 x 82.4 x 8.3mm mm
重量,174 gram
操控,輕觸式
電池種類,3000 mAh
可更換電池,支援
通話時間,3G 長達 18 小時
備用時間,3G 長達 600 小時
RAM 容量,3GB
ROM 容量,32GB ROM
可擴充記憶,microsd
最大支援記憶體,64 GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.6 吋
螢幕類別,Super AMOLED
螢幕解像度,2560 X 1440
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1600 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,370 萬像素
閃光燈,支援
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, AAC/AAC＋/eAAC＋, WMA, AMR-NB/WB, Vorbis, FLAC"
短片播放格式,"H.264, MPEG-4, H.263, VC-1, WMV7, WMV8, Sorenson Spark, MP43, VP"
收音機,不詳
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V4.0
紅外線支援,支援
流動數據,LTE、HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi 802.11 b/g/n/ac
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,usb 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
