0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2013 年 6 月
推出日期,約 2013 年 6 月
價格,"約 HK$4,280更新日期：2013-06-13"
網絡系統,WCDMA (850/900/1900/2100 MHz) + GSM (850/900/1800/1900 MHz)
操作系統,Android
中央處理器,雙核 1.5GHz
操作系統及版本,Android 4.2.2
機身顏色,白
尺寸,25.5 x 63.5 x 15.4 mm
重量,208 gram
操控,輕觸式
電池種類,2330mAh
可更換電池,不詳
通話時間,13小時 (3G)
備用時間,高達 330小時 (3G)
RAM 容量,1.5GB RAM
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,64GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.3 吋
螢幕類別,TFT
螢幕解像度,540x960
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1600 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,10 X
數碼變焦,-
視像鏡頭,190 萬素
閃光燈,Xenon 閃光燈
相機功能,智能模式: 智能模式建議、美肌模式、最佳相片模式、連續拍攝模式、最佳臉部表情模式、幼兒攝影模式、風景模式、日出模式、雪景模式、微距模式、食物模式、派對/室內模式、捕捉動態模式
短片拍攝,mp4
短片解像度,1920 X1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3/WAV/eAAC+/AC3/FLAC
短片播放格式,MP4/WMV/H.264/H.263
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,Bluetooth V4.0 / A2DP
紅外線支援,不詳
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE"
wifi 功能,Wi-Fi 802.11 a/b/g/n
gps 功能,GPS、AGPS
電腦連線,usb 2.0
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
參考網址,http://www.samsung.com/hk/consumer/mobile/mobile-phones/smartphone/SM-C1010ZWATGY-spec
