0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2013 年 3 月
推出日期,約 2013 年 3 月
價格,"約 HK$2,980更新日期：2015-09-01"
網絡系統,4G FDD-LTE：800/850/900/1800/2100/2600 3G WCDMA：850/900/1900/2100MHz 2G GSM：850/900/1800/1900MHz
操作系統,Android
中央處理器,四核 1.9GHz
圖像處理器,Adreno 330
操作系統及版本,Android 4.2
機身顏色,"星霧黑, 霜雪白, 蜃影紫"
尺寸,136.6 x 69.8 x 7.9 mm
重量,130 gram
操控,輕觸式
電池種類,2600mAh
可更換電池,支援
通話時間,高達17小時(3G)
備用時間,"高達 350小時 (3G), 高達 320小時 (4G)"
RAM 容量,2GB
ROM 容量,16GB
可擴充記憶,microsd
最大支援記憶體,64GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,Full HD Super AMOLED
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,200 萬
閃光燈,LED
相機功能,對焦模式: 自動對焦、人臉追蹤 拍攝模式: 夜景、自動、美麗、最佳臉部表情、有聲拍攝、HDR、戲劇效果、動畫相片、橡皮擦、全景、運動 場景模式: 運動、夜間 效果: 一般、深褐
短片拍攝,Mp4
短片解像度,1920 X 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3 / AMR / AAC / ACC+ / e-AAC+ / WMA / WAV / MIDI / OGG / FLAC
短片播放格式,"3gp, H.263 / H.264/ MPEG4 / WMV/ AVI / DivX / Xvid / RMVB"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,"V4.0 (DI, MAP, A2DP, AVRCP, HFP, HSP, OPP, SAP, HID, PAN, PBAP)"
紅外線支援,支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi (802.11 b/g/n/ac)
gps 功能,GPS / GLONASS全球定位系統 (支援 A-GPS)
電腦連線,USB 2.0 HS
視頻輸出,MHL
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
參考網址,http://www.samsung.com/hk/consumer/mobile/mobile-phones/smartphone/GT-I9505ZKATGY-spec
