0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2012 年 7 月
推出日期,約 2012 年 7 月
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統,Android
中央處理器,850 MHz
操作系統及版本,Android 4.0
機身顏色,白
尺寸,118.9 x 59.3 x 11.7 mm
重量,112 gram
操控,QWERTY
電池種類,1200 mah
可更換電池,不詳
通話時間,3G 最長可達 5 小時 / 2G 最長可達 14 小時
備用時間,3G 最長可達 380 小時 / 2G 最長可達 520 小時
RAM 容量,"4GB storage, / 512 MB RAM"
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,3 吋
螢幕類別,TFT
螢幕解像度,320 x 480
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,200 萬像素
自動對焦,-
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,-
閃光燈,-
短片拍攝,-
短片解像度,VGA
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"Mp3,WAV"
短片播放格式,MP4
收音機,-
來電提示,-
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,v3.0 with A2DP
紅外線支援,不支
流動數據,-
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,AGPS
電腦連線,-
視頻輸出,-
