0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2020 年 6 月
推出日期,約 2020 年 7 月
價格,"約 HK$3,999更新日期：2020-08-09"
網絡系統,5G：Sub6G：N77 / N78 4G：FDD-LTE：1/2/3/4/5/7/8/20/28 4G：TDD-LTE：38/40/41 3G：WCDMA：1/2/4/5/8 3G：EVDO：BC0 2G GSM：B2 / B3 / B5 / B8
Sim 咭情況,雙Nano SIM卡槽 *現時支援單卡5G或雙卡(4G+4G)，日後可通過OTA更新，實現雙卡(5G+4G)。OTA 時間容後公布。
操作系統,Android
操作介面,MIUI 11
中央處理器,Snapdragon 865
圖像處理器,Adreno 650
操作系統及版本,Android 10
機身顏色,鋼鐵灰、電光紫、霓虹藍
尺寸,163.3 X 75.4 X 8.9 mm
重量,219 gram
操控,輕觸式
電池種類,4700mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.67 吋
螢幕類別,OLED
螢幕解像度,2400×1080
螢幕備註,209
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 6400 萬 像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,2000 萬像素
閃光燈,LED
相機功能,64MP四後置鏡頭 64MP主鏡頭 Sony IMX686，1.6μm 4合1超級像素，1 / 1.7寸感光元件ƒ/ 1.89光圈 13MP超廣角鏡頭 123°的FoV，ƒ/ 2.4光圈 5MP長焦微距鏡頭 1.12μm像素，ƒ/ 2.2的光圈，AF（3cm-7cm以下） 2MP景深鏡頭 1.75μm像素，ƒ/ 2.4光圈 後置鏡頭拍照功能 64MP HD | AI相機|專業模式|夜間模式2.0 |文件模式|人像模式背景景深|全景模式|專業模式| 倒數計時拍照|水平儀 |連拍模式|人臉識別| HDR | AI美顏| AI智慧瘦身|超廣角邊緣畸變校正|合影人臉修正|自訂浮水印人像景深效果調節 |AI 光軌跡| AI 場景相機 | AI 影棚光效| AI高分辨率照片 後置鏡頭影片功能 AI 8K影片| 4K錄影|影片背景模糊| 穩定手持影片| Vlog模式|影片濾鏡|電影模式|電影幀|微距慢動作影片| 960 fps慢動作影片|後短影片智能瘦身|後影片美顏 8K錄影24fps/ 30fps 4K影片錄製30fps/ 60fps 1080p影片記錄30fps/ 60fps 720p影片錄製30fps * 8K 24fps 功能將透過OTA更新後新增。 慢動作影片 960fps 720P / 1080P 240fps 720P / 1080P 120fps 720P / 1080P 前置鏡頭 20MP彈出式前置鏡頭 前置鏡頭的拍攝功能 AI相機|人像模式|全景自拍|全螢幕無框鏡頭|手勢拍照|前置鏡頭HDR |前置相機閃光（前置閃光燈）|自拍倒數|眼神閃光| AI美顏| AI微調| AI化妝| AI場景模式| AI 影棚光效 前置鏡頭影片功能 AI美顏|短影片模式|短影片濾鏡 1080P影片錄製 30fps 720p影片錄製 30fps 慢動作影片 120fps 720P
短片拍攝,MP4
短片解像度,8K (30fps)
短片變焦,X6 數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3，FLAC，APE，DSF，M4A，AAC，OGG，WAV，WMA，AMR，AWB
短片播放格式,MP3，M4V MKV AVI，WMV，WEBM ，3GP，3G2 ASF
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 5.1
紅外線支援,支援
流動數據,"5G,LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11a / b / g / n/ ac /ax
gps 功能,導航及定位 GPS：L1 + L5 |Galileo：E1 +
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
