0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2020 年 4 月
推出日期,約 2020 年 4 月
價格,"約 HK$5,999更新日期：2020-07-15"
網絡系統,5G ：n1 / n3 / n41 / n78 / n79  注：實際網絡和頻段使用情況取決於當地運營商部署，n1、n3需運營商發布後通過軟件升級支持。 4G：FDD-LTE ：B1 / B2 / B3 / B4 / B5 / B7 / B8 / B12 / B17  TDD-LTE：B34 / B38 / B39 / B40 / B41  注：LTE B41(2496-2690 194MHz) 3G：WCDMA： B1 / B2 / B4 / B5 / B8 2G：GSM：B2 / B3 / B5 / B8
Sim 咭情況,單 nano SIM 咭
操作系統,Android
操作介面,MIUI 11
中央處理器,Snapdragon 865
圖像處理器,Adreno 650
操作系統及版本,Android 10
機身顏色,黑、白、藍
尺寸,162.6 X 74.8 X 8.96 mm
重量,208 gram
操控,輕觸式
電池種類,4500mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.67 吋
螢幕類別,AMOLED
螢幕解像度,2340 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 1.08 億像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,5X
視像鏡頭,2000 萬像素
閃光燈,支援
相機功能,1 億像素超清主攝 1/1.33″ 超大感光元件、OIS 光學防抖、1.6μm 4合1 超大像素、f/1.69 超大光圈、8P 鏡頭 800 萬超長焦鏡頭 10X 混合光學變焦、OIS 光學防抖、1.0μm、f/2.0 光圈 1200 萬人像鏡頭 2X 光學變焦、1.4μm 大像素、2PD 雙核對焦、f/2.0 光圈 2000 萬超廣角鏡頭 117° 超大廣角、f/2.2 光圈
短片拍攝,MP4
短片解像度,8K (30fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, M4A, 3GA, AAC, OGG, OGA, WAV, WMA, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA, APE, DSF, DFF"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.1
紅外線支援,支援
流動數據,"5G,LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 6，Wi-Fi 5，Wi-Fi 4以及802.11a
gps 功能,北斗: B1I+B2a丨GPS :L1+L5丨Galileo:
電腦連線,USB-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,支援 LDAC
