0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2020 年 9 月
推出日期,約 2020 年 11 月
價格,"約 HK$3,999更新日期：2021-05-14"
網絡系統,- 5G: Supports NSA only  - 5G: n1/n3/n7/n8/n20/n28/n38/n41/n77/n78  - 4G: LTE FDD: B1/2/3/4/5/7/8/20/28/32  - 4G: LTE TDD: B38/40/41  - 3G: WCDMA: B1/2/4/5/8  - 2G: GSM: B2/3/5/8
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,MIUI 12
中央處理器,Snapdragon 865
圖像處理器,Adreno 650
操作系統及版本,Android 10
機身顏色,黑、藍、灰
尺寸,165.1 x 76.4 x 9.33 mm
重量,218 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,128GB ROM / 256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.67 吋
螢幕類別,LCD
螢幕解像度,2340 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 1.08 億像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,30X
視像鏡頭,2000 萬像素
閃光燈,支援
相機功能,"108MP超高解像度主鏡頭 Samsung HMX，1 /1.33"" 感光元件 0.8μm像素，4合1〜1.6μm超像素 高達 30x 數碼變焦 F / 1.69，7P鏡頭，OIS，FOV 82°，AF 13MP超廣角鏡頭 1.12μm，FOV 123°F / 2.4，5P鏡頭 5MP微距鏡頭 1.12μm，FOV 84°，F / 2.4，3P鏡頭，AF（約2cm 10厘米）"
短片拍攝,MP4
短片解像度,8K (30fps)
短片變焦,X6 數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3/mp4/3gp/ogg/amr/aac/flac/midi
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.0
紅外線支援,支援
流動數據,"5G,LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11a/b/g/n/ac/ax
gps 功能,GPS：L1 + L5 |Galileo：E1 +E5a GLONASS：G1 |北斗| QZSS：L1 + L5
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
