0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2022 年 3 月
推出日期,約 2022 年 3 月
價格,"約 HK$2,599更新日期：2022-03-31"
網絡系統,2G：GSM：850 900 1800 1900MHz 3G：WCDMA：1/2/4/5/8/19 4G：LTE FDD：1/2/3/4/5/7/8/12/13/17/18/19/20/26/28/32/66 4G：LTE TDD：38/40/41 5G：n1/3/5/7/8/20/28/38/40/41/66/77/78
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,MIUI 13
中央處理器,Snapdragon 695
圖像處理器,Adreno 619
操作系統及版本,Android 11
機身顏色,極地白、石墨灰、海洋藍
尺寸,164.19 X 76.1 X 8.12 mm
重量,202 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,128GB ROM
可擴充記憶,micro SD
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.67 吋
螢幕類別,AMOLED
螢幕解像度,2340 x 1080
螢幕備註,120Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,-
像素,四鏡頭 1.08 億像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1600 萬像素
閃光燈,支援
相機功能,1 億像素廣角鏡頭 f/1.9 0.7μm，9 合 1 為單一大 2.1μm 像素 1/1.52” 感應器尺寸 800 萬像素超廣角鏡頭 f/2.2 FOV 118° 200 萬像素微距鏡頸 f/2.4
短片拍攝,MP4
短片解像度,FHD
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.1
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac/
gps 功能,GPS：L1 ｜GLONASS：G1 | Compass：B1I
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,67W 充電
