0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2021 年 9 月
推出日期,約 2021 年 10 月
價格,"約 HK$2,799更新日期：2021-10-05"
網絡系統,5G NR：n1/n3/n5/n7/n8/n20/n28/n38/n40/n41/n77/n78/n66 LTE FDD：1/2/3/4/5/7/8/12/13/17/20/28/32/66 LTE TDD：38/40/41 3G WCDMA：1/2/4/5/8 2G GSM：2/3/5/8
Sim 咭情況,雙咭雙待 5G+4G
操作系統,Android
操作介面,MIUI12
中央處理器,Snapdragon 778G
圖像處理器,Adreno 642L GPU
操作系統及版本,Android 11
機身顏色,松露黑、糖果藍、蜜桃粉、雪花白
尺寸,160.53 X 75.73 X 6.81 mm
重量,158 gram
操控,輕觸式
電池種類,4250mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,128GB/256GB ROM
可擴充記憶,支援
最大支援記憶體,1TB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.55 吋
螢幕類別,AMOLED
螢幕解像度,2400x1080
螢幕備註,60/90Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 6400 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,2000 萬像素
閃光燈,LED 閃光燈
相機功能,"6,400 萬像素主鏡頭 f/1.79，6P 鏡頭 800 萬像素超廣角鏡頭 119° FOV，f/2.2 500 萬像素長焦微距鏡頭 f/2.4，對比式自動對焦 (3cm 至 7cm) 後置鏡頭拍攝功能 定時連拍 AI SkyScaping 後置鏡頭影片功能 一鍵式 AI 電影 縮時影片 8 種電影濾鏡 (*功能可經由 OTA 更新。) 後置影片攝錄 4K | 3840×2160 | 於 30fps 1080p | 1920×1080 | 於 60fps 1080p | 1920×1080 | 於 30fps 720p | 1280×720 | 於 30fps 慢動作影片：120fps，1080p/720p 2,000 萬像素前置鏡頭 F/2.24 前鏡拍攝功能 夜景模式 AI 美肌功能 前鏡影片功能 1080P 30fps / 60fps 720P 30fps 慢動作影片 720P 120fps"
短片拍攝,MP4
短片解像度,4K (30fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.2
紅外線支援,支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 4、Wi-Fi 5、Wi-Fi 6
gps 功能,GPS：L1+L5 Glonass：G1，Galileo：E1+E5a
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,支援 33W 快速充電
