0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2019 年 8 月
推出日期,約 2019 年 8 月
價格,"約 HK$1,799更新日期：2019-08-06"
網絡系統,GSM B2/3/5/8 WCDMA B1/2/5/8/4 TDD-LTE B38/40 FDD-LTE B1/2/3/4/5/7/8/20
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 665
圖像處理器,Adreno 610
操作系統及版本,Android 9
機身顏色,點止白、勝於藍、暗夜灰
尺寸,153.48 X 71.85 X 8.475 mm
重量,174 gram
操控,輕觸式
電池種類,4050 mAh
可更換電池,不支援
通話時間,-
備用時間,-
RAM 容量,4GB
ROM 容量,128GB
可擴充記憶,Micro SD
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.08 吋
螢幕類別,AMOLED
螢幕解像度,1560 x 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,3200 萬像素
閃光燈,LED 閃光燈
短片拍攝,MP4
短片解像度,4K
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Sore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,藍牙5.0
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11a/b/g/n Wi-Fi 支援 5GHz 及 2
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,USB Type-C
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
