0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2020 年 11 月
推出日期,約 2020 年 12 月
不同版本,4GB/64GB HK$9494GB/128GB HK$1049
價格,約 HK$949更新日期：2021-05-28
網絡系統,- 2G: GSM: B2/3/5/8 - 3G: WCDMA: B1/2/4/5/8 - 4G: TDD-LTE: B38/40/41(2535-2655MHz) - 4G: FDD-LTE: B1/2/3/4/5/7/8/20/28
Sim 咭情況,真三卡槽
操作系統,Android
操作介面,MIUI 12
中央處理器,Snapdragon 662
圖像處理器,Adreno 610
操作系統及版本,Android 10
機身顏色,黑、黃、藍
尺寸,162.3 x 77.3 x 9.6 mm
重量,198 gram
操控,輕觸式
電池種類,6000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,4GB
ROM 容量,64GB/128GB ROM
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.53 吋
螢幕類別,TFT
螢幕解像度,2340x1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,支援
相機功能,"48MP AI三相機 48MP主鏡頭 ""1/2“感光元件，F / 1.79，6P鏡頭，AF， 0.8μm像素，1.6μm4合1超級像素"" 2MP微距鏡頭 1.75μm像素大小，F / 2.4，FF 2MP景深鏡頭 1.75μm像素大小，F / 2.4 後置鏡頭拍照功能 文檔模式|夜間模式| AI場景檢測|Google鏡頭| AI美顏|人像模式|電影畫幅|人像模式背景景深|全景模式|原始模式| 後置鏡頭影片功能 延時攝影|短影片|慢動作影片：120fps| 1080 1920×1080 30fps 支援720p 1280×720 30fps"
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3/mp4/3gp/ogg/amr/aac/flac/midi
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth 5.0
紅外線支援,支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 a/b/g/n/ac
gps 功能,"GPS,Galileo,GLONASS,"
電腦連線,USB-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,18W 快速充電
