0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2021 年 7 月
推出日期,約 2021 年 7 月
不同版本,8GB/128GB HK$23998GB/256GB HK$2599
價格,"約 HK$2,399更新日期：2021-08-30"
網絡系統,"5G: n1, n3, n28A, n41, n77, n78 4G： FDD-LTE 頻段1,2,3,4,5,7,8,18,19,26,28a TDD-LTE 頻段 38,40,41,42 3G：WCDMA 頻段 1、2、4、5、8 2G：GSM 850 900 1800 1900MHz"
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,MIUI 12
中央處理器,MTK Dimensity 1100
圖像處理器,ARM Mali-G77 MC9
操作系統及版本,Android 11
機身顏色,雲霧白、波浪藍、星空黑
尺寸,163.3 x 75.9 x 8.9 mm
重量,193 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,128GB/256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.67 吋
螢幕類別,TFT
螢幕解像度,2400 X 1080
螢幕備註,120Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 6400 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1600 萬像素
閃光燈,支援
短片拍攝,MP4
短片解像度,4K (30 fps)
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.2
紅外線支援,支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac/6
gps 功能,"GPS,Galileo,GLONASS,北斗"
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,67W 極速充電
