0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2015 年 4 月
推出日期,約 2015 年 5 月
不同版本,32GB ($1599)
價格,"約 HK$1,399更新日期：2015-11-01"
網絡系統,4G FDD-LTE：B3 / B7 4G TD-LTE：B38 / B39 / B40 / B41 3G TD-SCDMA：1900 / 2000MHz 3G WCDMA：850 / 1900 / 2100MHz 2G GSM：850 / 900 / 1800 / 1900MHz
操作系統,Android
操作介面,MIUI 6 系统
中央處理器,第二代 Snapdragon 615 CPU
圖像處理器,Adreno 405 圖形處理器，主頻 550 MHz
操作系統及版本,Android 5.0
機身顏色,黑、白
尺寸,138.1 x 69.6 x 7.8 mm
重量,130 gram
操控,輕觸式
電池種類,3120 mAh
可更換電池,不支援
通話時間,約 35 小時
備用時間,約 400 小時
RAM 容量,2GB RAM
ROM 容量,16GB ROM
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,IPS
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,雙色 LED
短片拍攝,mp4
短片解像度,1920 X1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"PCM, AAC/AAC+/eAAC+ , MP3, WMA – V9 and V10, AMR – NB and WB, FLAC, APE"
短片播放格式,"H.264–Baseline/Main/High, MPEG4–simple/ASP, H.264–0, VC-1/WMV9"
收音機,支援
串流播放格式,支援
聲控功能,不支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 4.1
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,"Wi-Fi: 802.11 a/b/g/n, 802.11ac"
gps 功能,"GPS, A-GPS, GLONASS、北斗定位"
電腦連線,usb 2.0
視頻輸出,不支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
參考網址,http://www.mi.com/hk/mi4i/specs/
備註,2 x Micro-SIM 卡槽
