0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,-
推出日期,-
價格,"約 HK$3,299更新日期：2022-06-24"
網絡系統,"2G：GSM：850 900 1,800 1,900MHz 3G：WCDMA：B1/2/4/5/6/8/19 4G：LTE FDD：1/2/3/4/5/7/8/12/17/18/19/20/26/28 4G：LTE TDD：B38/40/41 5G*：Sub 6G：NSA&SA n1/3/5/7/8/20/28/38/40/41/77/78"
操作系統,Android
操作介面,MIUI 13
中央處理器,Snapdragon 870
圖像處理器,Adreno 650 GPU
操作系統及版本,Android 12
機身顏色,月光銀 暗夜黑 星塵綠
尺寸,163.2 x 75.95 x 7.7 mm
重量,195 gram
操控,輕觸式
電池種類,4500 mAh
可更換電池,不詳
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.67 吋
螢幕類別,AMOLED
螢幕解像度,2400 X 1080
螢幕備註,120Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 6400 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,2000 萬像素
閃光燈,LED
相機功能,"6,400 萬像素 OIS 光學防手震主鏡頭 6P 鏡頭 f/1.79 1.4μm 像素（四合一） 800 萬像素超廣角鏡頭 f/2.2 FOV 119° 200 萬像素微距鏡頸 f/2.4 1.75μm 像素 後置鏡頭影片拍攝 4K 3840x2160 60fps 4K 3840x2160 30fps 1080p 1920x1080，60fps 1080p 1920x1080，30fps 720p 1280x720，30fps"
短片拍攝,mp4
短片解像度,4K (60fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google PlayStore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.2
紅外線支援,支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac/6
gps 功能,"GPS,Galileo,GLONASS,北斗"
電腦連線,USB C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
