0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2019 年 6 月
推出日期,約 2019 年 9 月
價格,"約 HK$3,599更新日期：2019-10-04"
網絡系統,GSM B2/3/5/8 WCDMA B1/2/5/8/4 TDD-LTE B38/40 FDD-LTE B1 / B2 / B3 / B4 / B5 / B7 / B8 / B20 / B28
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,MIUI 10
中央處理器,Snapdragon 855
圖像處理器,Adreno 640
操作系統及版本,Android 9.0
機身顏色,藍、紅、黑
尺寸,156.7 x 74.3 x 8.8 mm
重量,191 gram
操控,輕觸式
電池種類,4000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB
ROM 容量,256GB
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.39 吋
螢幕類別,AMOLED
螢幕解像度,2340×1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,2000 萬像素
閃光燈,單色溫雙閃光燈
相機功能,"SONY 4800 萬 全焦段三攝鏡頭 4800 萬 SONY主鏡頭 SONY IMX586，48MP，0.8μm，1/2"" 型感應器，FOV 79.4° f/1.75 光圈，6P 鏡頭，AF，支援4 合 1 (12MP, 1.6μm) 800 萬 長焦鏡頭，2 倍光學變焦 OV8856，8MP，1.12μm，1/4"" 型感應器，FOV 44.6° f/2.4 光圈，5P 鏡頭，AF 1300 萬 超廣角鏡頭 S5K3L6，13MP，1.12μm，1/3"" 型感應器，FOV 124.8° 超廣角 f/2.4 光圈，5P 鏡頭 變焦模式：2 倍光學變焦、10 倍數位變焦 對焦方式： 雷射對焦 | 相位對焦 | 反差對焦 照片解析度：最大可支援 8000×6000 像素 錄影解析度：最大可支援 3840 × 2160 像素 單色溫雙閃光燈"
短片拍攝,MP4
短片解像度,FHD
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"WAV, MP3, MP2,AMR-NB, AMR-WB, MIDI, Vorbis, APE, FLAC"
短片播放格式,"MP4, 3GP, AVI"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.0
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,2.4GHz/5GHz
gps 功能,GPS / GLONASS / AGPS / Beidou
電腦連線,USB Type-C 接口
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,屏幕下指紋
